Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Sheldon Croney Jr.,sheldon-croney-jr-1,/cfb/players/sheldon-croney-jr-1.html,Iowa State,Big 12,12,9,71,7.9,0,5.9,23,56,2.4,1,4.7,32,127,4.0,1,,2018
Tavien Feaster,tavien-feaster-1,/cfb/players/tavien-feaster-1.html,Clemson,ACC,15,11,71,6.5,0,4.7,78,440,5.6,6,29.3,89,511,5.7,6,,2018
Bryce Mitchell,bryce-mitchell-1,/cfb/players/bryce-mitchell-1.html,Toledo,MAC,13,4,70,17.5,1,5.4,0,0,,0,0.0,4,70,17.5,1,,2018
Marcus Outlow,marcus-outlow-1,/cfb/players/marcus-outlow-1.html,Coastal Carolina,Sun Belt,10,11,70,6.4,0,7.0,133,661,5.0,8,66.1,144,731,5.1,8,,2018
Roshauud Paul,roshauud-paul-1,/cfb/players/roshauud-paul-1.html,Texas A&M,SEC,13,6,70,11.7,0,5.4,0,0,,0,0.0,6,70,11.7,0,,2018
Tra Barnett,tra-barnett-1,/cfb/players/tra-barnett-1.html,Georgia State,Sun Belt,11,14,70,5.0,0,6.4,109,551,5.1,7,50.1,123,621,5.0,7,,2018
Alonzo Smith,alonzo-smith-2,/cfb/players/alonzo-smith-2.html,Miami (OH),MAC,11,10,69,6.9,0,6.3,141,746,5.3,9,67.8,151,815,5.4,9,,2018
Blaise Gammon,blaise-gammon-1,/cfb/players/blaise-gammon-1.html,Kansas State,Big 12,12,8,69,8.6,0,5.8,0,0,,0,0.0,8,69,8.6,0,,2018
Bryce Wolma,bryce-wolma-1,/cfb/players/bryce-wolma-1.html,Arizona,Pac-12,12,5,69,13.8,0,5.8,0,0,,0,0.0,5,69,13.8,0,,2018
Chigoziem Okonkwo,chigoziem-okonkwo-1,/cfb/players/chigoziem-okonkwo-1.html,Maryland,Big Ten,12,6,69,11.5,1,5.8,3,72,24.0,3,6.0,9,141,15.7,4,,2018
Dax Milne,dax-milne-1,/cfb/players/dax-milne-1.html,BYU,Ind,10,10,69,6.9,1,6.9,9,23,2.6,0,2.3,19,92,4.8,1,,2018
Israel Tucker,israel-tucker-1,/cfb/players/israel-tucker-1.html,Louisiana Tech,CUSA,10,11,69,6.3,0,6.9,95,377,4.0,3,37.7,106,446,4.2,3,,2018
Jacob Robertson,jacob-robertson-1,/cfb/players/jacob-robertson-1.html,Tulane,American,8,4,69,17.3,0,8.6,0,0,,0,0.0,4,69,17.3,0,,2018
Jamil Sabbagh,jamil-sabbagh-1,/cfb/players/jamil-sabbagh-1.html,Central Michigan,MAC,9,6,69,11.5,1,7.7,1,6,6.0,0,0.7,7,75,10.7,1,,2018
Jordan Ellis,jordan-ellis-2,/cfb/players/jordan-ellis-2.html,Virginia,ACC,13,7,69,9.9,0,5.3,215,1026,4.8,10,78.9,222,1095,4.9,10,,2018
Kjetil Cline,kjetil-cline-1,/cfb/players/kjetil-cline-1.html,Army,Ind,12,3,69,23.0,0,5.8,0,0,,0,0.0,3,69,23.0,0,,2018
Raymond Calais,raymond-calais-1,/cfb/players/raymond-calais-1.html,Louisiana,Sun Belt,14,6,69,11.5,0,4.9,81,754,9.3,7,53.9,87,823,9.5,7,,2018
Travis Dye,travis-dye-1,/cfb/players/travis-dye-1.html,Oregon,Pac-12,13,12,69,5.8,1,5.3,140,739,5.3,4,56.8,152,808,5.3,5,,2018
Champ Flemings,champ-flemings-1,/cfb/players/champ-flemings-1.html,Oregon State,Pac-12,12,4,68,17.0,0,5.7,4,-13,-3.3,0,-1.1,8,55,6.9,0,,2018
Dorian Hendrix,dorian-hendrix-1,/cfb/players/dorian-hendrix-1.html,Bowling Green,MAC,11,10,68,6.8,3,6.2,1,24,24.0,0,2.2,11,92,8.4,3,,2018
George Aston,george-aston-1,/cfb/players/george-aston-1.html,Pitt,ACC,14,15,68,4.5,1,4.9,6,10,1.7,1,0.7,21,78,3.7,2,,2018
Justice Hill,justice-hill-1,/cfb/players/justice-hill-1.html,Oklahoma State,Big 12,10,13,68,5.2,0,6.8,158,930,5.9,9,93.0,171,998,5.8,9,,2018
Tanner Cowley,tanner-cowley-1,/cfb/players/tanner-cowley-1.html,Virginia,ACC,13,4,68,17.0,0,5.2,0,0,,0,0.0,4,68,17.0,0,,2018
Isiah Upton,isiah-upton-1,/cfb/players/isiah-upton-1.html,Middle Tennessee State,CUSA,14,4,67,16.8,1,4.8,0,0,,0,0.0,4,67,16.8,1,,2018
Johnny Lumpkin,johnny-lumpkin-1,/cfb/players/johnny-lumpkin-1.html,Louisiana,Sun Belt,13,6,67,11.2,0,5.2,0,0,,0,0.0,6,67,11.2,0,,2018
Khameron Taylor,khameron-taylor-1,/cfb/players/khameron-taylor-1.html,South Alabama,Sun Belt,11,5,67,13.4,0,6.1,0,0,,0,0.0,5,67,13.4,0,,2018
Kurt Rafdal,kurt-rafdal-1,/cfb/players/kurt-rafdal-1.html,Nebraska,Big Ten,12,4,67,16.8,0,5.6,0,0,,0,0.0,4,67,16.8,0,,2018
Perry Carter,perry-carter-2,/cfb/players/perry-carter-2.html,Louisiana-Monroe,Sun Belt,4,5,67,13.4,0,16.8,0,0,,0,0.0,5,67,13.4,0,,2018
Darrin Hall,darrin-hall-1,/cfb/players/darrin-hall-1.html,Pitt,ACC,14,15,66,4.4,0,4.7,153,1144,7.5,10,81.7,168,1210,7.2,10,,2018
Diondre Champaigne,diondre-champaigne-1,/cfb/players/diondre-champaigne-1.html,Georgia State,Sun Belt,11,7,66,9.4,3,6.0,0,0,,0,0.0,7,66,9.4,3,,2018
Dontea Jones,dontea-jones-1,/cfb/players/dontea-jones-1.html,Mississippi State,SEC,12,4,66,16.5,1,5.5,0,0,,0,0.0,4,66,16.5,1,,2018
Hayden Pittman,hayden-pittman-1,/cfb/players/hayden-pittman-1.html,UAB,CUSA,14,8,66,8.3,0,4.7,0,0,,0,0.0,8,66,8.3,0,,2018
John Mitchell,john-mitchell-1,/cfb/players/john-mitchell-1.html,Florida Atlantic,CUSA,7,6,66,11.0,0,9.4,0,0,,0,0.0,6,66,11.0,0,,2018
Keoni-Kordell Mahekau,keoni-kordell-mahekau-1,/cfb/players/keoni-kordell-mahekau-1.html,Navy,American,7,3,66,22.0,0,9.4,9,47,5.2,0,6.7,12,113,9.4,0,,2018
Keoni-Kordell Makekau,keoni-kordell-makekau-1,/cfb/players/keoni-kordell-makekau-1.html,Navy,American,10,3,66,22.0,0,6.6,9,47,5.2,0,4.7,12,113,9.4,0,,2018
Nico Evans,nico-evans-1,/cfb/players/nico-evans-1.html,Wyoming,MWC,10,7,66,9.4,1,6.6,203,1325,6.5,8,132.5,210,1391,6.6,9,,2018
Qadree Ollison,oadree-ollison-1,/cfb/players/oadree-ollison-1.html,Pitt,ACC,14,11,66,6.0,0,4.7,194,1213,6.3,11,86.6,205,1279,6.2,11,,2018
Tommy Hudson,tommy-hudson-1,/cfb/players/tommy-hudson-1.html,Arizona State,Pac-12,13,13,66,5.1,0,5.1,0,0,,0,0.0,13,66,5.1,0,,2018
Tre'Shaun Harrison,treshaun-harrison-1,/cfb/players/treshaun-harrison-1.html,Florida State,ACC,12,10,66,6.6,1,5.5,2,23,11.5,0,1.9,12,89,7.4,1,,2018
Trevor Hohlt,trevor-hohlt-1,/cfb/players/trevor-hohlt-1.html,Ball State,MAC,12,5,66,13.2,0,5.5,0,0,,0,0.0,5,66,13.2,0,,2018
Connor Wedington,connor-wedington-1,/cfb/players/connor-wedington-1.html,Stanford,Pac-12,4,9,65,7.2,0,16.3,0,0,,0,0.0,9,65,7.2,0,,2018
Corey Lersch,corey-lersch-1,/cfb/players/corey-lersch-1.html,Northern Illinois,MAC,12,6,65,10.8,2,5.4,0,0,,0,0.0,6,65,10.8,2,,2018
Deven Thompkins,deven-thompkins-1,/cfb/players/deven-thompkins-1.html,Utah State,MWC,13,9,65,7.2,0,5.0,2,30,15.0,0,2.3,11,95,8.6,0,,2018
Kemari Averett,kemari-averett-1,/cfb/players/kemari-averett-1.html,Louisville,ACC,6,8,65,8.1,2,10.8,0,0,,0,0.0,8,65,8.1,2,,2018
Mike Dudek,mike-dudek-1,/cfb/players/mike-dudek-1.html,Illinois,Big Ten,1,4,65,16.3,0,65.0,1,7,7.0,0,7.0,5,72,14.4,0,,2018
Aaron Molina,aaron-molina-1,/cfb/players/aaron-molina-1.html,New Mexico,MWC,4,4,64,16.0,0,16.0,0,0,,0,0.0,4,64,16.0,0,,2018
Brendan Harmon,brendan-harmon-1,/cfb/players/brendan-harmon-1.html,Rice,CUSA,7,10,64,6.4,1,9.1,0,0,,0,0.0,10,64,6.4,1,,2018
Bryce Williams,bryce-williams-4,/cfb/players/bryce-williams-4.html,Minnesota,Big Ten,13,4,64,16.0,0,4.9,117,502,4.3,4,38.6,121,566,4.7,4,,2018
Isiah Macklin,isiah-macklin-1,/cfb/players/isiah-macklin-1.html,San Diego State,MWC,11,4,64,16.0,0,5.8,0,0,,0,0.0,4,64,16.0,0,,2018
Jonathan Hodoh,jonathan-hodoh-1,/cfb/players/jonathan-hodoh-1.html,Louisiana-Monroe,Sun Belt,10,7,64,9.1,1,6.4,0,0,,0,0.0,7,64,9.1,1,,2018
Kam Martin,kam-martin-1,/cfb/players/kam-martin-1.html,Auburn,SEC,11,10,64,6.4,0,5.8,103,458,4.4,1,41.6,113,522,4.6,1,,2018
Smoke Harris,smoke-harris-1,/cfb/players/smoke-harris-1.html,Louisiana Tech,CUSA,4,2,64,32.0,2,16.0,0,0,,0,0.0,2,64,32.0,2,,2018
Al'Dontre Davis,aldontre-davis-1,/cfb/players/aldontre-davis-1.html,Texas Christian,Big 12,11,6,63,10.5,0,5.7,0,0,,0,0.0,6,63,10.5,0,,2018
Anthony Taylor,anthony-taylor-7,/cfb/players/anthony-taylor-7.html,Texas State,Sun Belt,12,8,63,7.9,0,5.3,86,312,3.6,4,26.0,94,375,4.0,4,,2018
Chad Hanaoka,chad-hanaoka-1,/cfb/players/chad-hanaoka-1.html,Northwestern,Big Ten,9,12,63,5.3,0,7.0,22,121,5.5,0,13.4,34,184,5.4,0,,2018
Clevan Thomas,clevan-thomas-2,/cfb/players/clevan-thomas-2.html,Kentucky,SEC,3,3,63,21.0,0,21.0,0,0,,0,0.0,3,63,21.0,0,,2018
Cornell Powell,cornell-powell-1,/cfb/players/cornell-powell-1.html,Clemson,ACC,4,5,63,12.6,0,15.8,0,0,,0,0.0,5,63,12.6,0,,2018
Daniel Parker,daniel-parker-1,/cfb/players/daniel-parker-1.html,Missouri,SEC,12,6,63,10.5,1,5.3,0,0,,0,0.0,6,63,10.5,1,,2018
Kyle Evans,kyle-evans-1,/cfb/players/kyle-evans-1.html,Colorado,Pac-12,12,5,63,12.6,1,5.3,69,201,2.9,3,16.8,74,264,3.6,4,,2018
Larry Collins Jr.,larry-collins-jr-1,/cfb/players/larry-collins-jr-1.html,Coastal Carolina,Sun Belt,9,3,63,21.0,0,7.0,0,0,,0,0.0,3,63,21.0,0,,2018
Zy'Aire Hughes,zyaire-hughes-1,/cfb/players/zyaire-hughes-1.html,Kentucky,SEC,6,1,63,63.0,1,10.5,0,0,,0,0.0,1,63,63.0,1,,2018
Daevon Robinson,daevon-robinson-1,/cfb/players/daevon-robinson-1.html,Rutgers,Big Ten,12,8,62,7.8,0,5.2,0,0,,0,0.0,8,62,7.8,0,,2018
Jaret Patterson,jaret-patterson-1,/cfb/players/jaret-patterson-1.html,Buffalo,MAC,14,7,62,8.9,0,4.4,183,1013,5.5,14,72.4,190,1075,5.7,14,,2018
Javonte Woodard,javonte-woodard-1,/cfb/players/javonte-woodard-1.html,Louisiana Tech,CUSA,11,5,62,12.4,0,5.6,0,0,,0,0.0,5,62,12.4,0,,2018
John Moten IV,john-moten-iv-1,/cfb/players/john-moten-iv-1.html,Northwestern,Big Ten,9,9,62,6.9,0,6.9,46,204,4.4,3,22.7,55,266,4.8,3,,2018
Larry Rountree III,larry-rountree-iii-1,/cfb/players/larry-rountree-iii-1.html,Missouri,SEC,13,14,62,4.4,0,4.8,225,1216,5.4,11,93.5,239,1278,5.3,11,,2018
Nikko Remigio,nikko-remigio-1,/cfb/players/nikko-remigio-1.html,California,Pac-12,9,11,62,5.6,0,6.9,1,-1,-1.0,0,-0.1,12,61,5.1,0,,2018
Chase Hayden,chase-hayden-1,/cfb/players/chase-hayden-1.html,Arkansas,SEC,12,11,61,5.5,0,5.1,57,251,4.4,1,20.9,68,312,4.6,1,,2018
Dymond Lee,dymond-lee-1,/cfb/players/dymond-lee-1.html,UCLA,Pac-12,10,8,61,7.6,0,6.1,1,-7,-7.0,0,-0.7,9,54,6.0,0,,2018
Julon Williams,julon-williams-1,/cfb/players/julon-williams-1.html,Houston,American,2,3,61,20.3,0,30.5,0,0,,0,0.0,3,61,20.3,0,,2018
Kendall Hinton,kendall-hinton-1,/cfb/players/kendall-hinton-1.html,Wake Forest,ACC,5,6,61,10.2,0,12.2,22,167,7.6,2,33.4,28,228,8.1,2,,2018
Martell Pettaway,martell-pettaway-1,/cfb/players/martell-pettaway-1.html,West Virginia,Big 12,12,6,61,10.2,1,5.1,98,623,6.4,6,51.9,104,684,6.6,7,,2018
Seth Paige,seth-paige-1,/cfb/players/seth-paige-1.html,Georgia State,Sun Belt,11,6,61,10.2,0,5.5,62,341,5.5,4,31.0,68,402,5.9,4,,2018
Brian Hightower,brian-hightower-1,/cfb/players/brian-hightower-1.html,Miami (FL),ACC,11,4,60,15.0,1,5.5,0,0,,0,0.0,4,60,15.0,1,,2018
Chase Harrell,chase-harrell-1,/cfb/players/chase-harrell-1.html,Arkansas,SEC,10,4,60,15.0,0,6.0,0,0,,0,0.0,4,60,15.0,0,,2018
Jalen Tolbert,jalen-tolbert-1,/cfb/players/jalen-tolbert-1.html,South Alabama,Sun Belt,12,5,60,12.0,0,5.0,0,0,,0,0.0,5,60,12.0,0,,2018
Jonathan Taylor,jonathan-taylor-1,/cfb/players/jonathan-taylor-1.html,Wisconsin,Big Ten,13,8,60,7.5,0,4.6,307,2194,7.1,16,168.8,315,2254,7.2,16,"H-9,AA",2018
Kevin Marks,kevin-marks-1,/cfb/players/kevin-marks-1.html,Buffalo,MAC,14,13,60,4.6,0,4.3,180,845,4.7,13,60.4,193,905,4.7,13,,2018
Martell Irby,martell-irby-1,/cfb/players/martell-irby-1.html,UCLA,Pac-12,12,8,60,7.5,0,5.0,45,187,4.2,1,15.6,53,247,4.7,1,,2018
Mon Denson,mon-denson-1,/cfb/players/mon-denson-1.html,South Carolina,SEC,9,6,60,10.0,0,6.7,86,432,5.0,2,48.0,92,492,5.3,2,,2018
Shawndarrius Phillips,shawndarrius-phillips-1,/cfb/players/shawndarrius-phillips-1.html,Florida International,CUSA,11,4,60,15.0,0,5.5,94,393,4.2,4,35.7,98,453,4.6,4,,2018
Stephon Huderson,stephon-huderson-1,/cfb/players/stephon-huderson-1.html,Tulane,American,12,4,60,15.0,0,5.0,68,281,4.1,0,23.4,72,341,4.7,0,,2018
Zion Roland,zion-roland-1,/cfb/players/zion-roland-1.html,South Florida,American,7,5,60,12.0,0,8.6,0,0,,0,0.0,5,60,12.0,0,,2018
Berkeley Holman,berkeley-holman-1,/cfb/players/berkeley-holman-1.html,Northwestern,Big Ten,10,7,59,8.4,0,5.9,2,15,7.5,0,1.5,9,74,8.2,0,,2018
Jonathan Giles,jonathan-giles-1,/cfb/players/jonathan-giles-1.html,LSU,SEC,12,10,59,5.9,0,4.9,0,0,,0,0.0,10,59,5.9,0,,2018
Quan Hampton,quan-hampton-1,/cfb/players/quan-hampton-1.html,Kansas,Big 12,4,5,59,11.8,0,14.8,0,0,,0,0.0,5,59,11.8,0,,2018
Tre'von Bradley,trevon-bradley-1,/cfb/players/trevon-bradley-1.html,Houston,American,12,3,59,19.7,0,4.9,0,0,,0,0.0,3,59,19.7,0,,2018
Caleb Reams,caleb-reams-1,/cfb/players/caleb-reams-1.html,Illinois,Big Ten,12,5,58,11.6,0,4.8,0,0,,0,0.0,5,58,11.6,0,,2018
Christoph Henle,christoph-henle-1,/cfb/players/christoph-henle-1.html,Baylor,Big 12,13,7,58,8.3,0,4.5,0,0,,0,0.0,7,58,8.3,0,,2018
Garrett Collingham,garrett-collingham-1,/cfb/players/garrett-collingham-1.html,Boise State,MWC,10,5,58,11.6,1,5.8,1,4,4.0,1,0.4,6,62,10.3,2,,2018
Isaiah Richardson,isaiah-richardson-2,/cfb/players/isaiah-richardson-2.html,San Diego State,MWC,1,3,58,19.3,0,58.0,0,0,,0,0.0,3,58,19.3,0,,2018
JaQuan Blackwell,jaquan-blackwell-1,/cfb/players/jaquan-blackwell-1.html,San Jose State,MWC,10,8,58,7.3,1,5.8,0,0,,0,0.0,8,58,7.3,1,,2018
Javonte Williams,javonte-williams-1,/cfb/players/javonte-williams-1.html,North Carolina,ACC,11,8,58,7.3,0,5.3,43,224,5.2,5,20.4,51,282,5.5,5,,2018
John Stephens Jr.,john-stephens-jr-1,/cfb/players/john-stephens-jr-1.html,Texas Christian,Big 12,8,2,58,29.0,0,7.3,0,0,,0,0.0,2,58,29.0,0,,2018
Kemore Gamble,kemore-gamble-1,/cfb/players/kemore-gamble-1.html,Florida,SEC,13,7,58,8.3,0,4.5,0,0,,0,0.0,7,58,8.3,0,,2018
Loren Easly,loren-easly-1,/cfb/players/loren-easly-1.html,North Texas,CUSA,4,4,58,14.5,0,14.5,74,386,5.2,4,96.5,78,444,5.7,4,,2018
Maverick Wolfley,maverick-wolfley-1,/cfb/players/maverick-wolfley-1.html,Akron,MAC,12,4,58,14.5,1,4.8,0,0,,0,0.0,4,58,14.5,1,,2018
Rhett Cardwell,rhett-cardwell-1,/cfb/players/rhett-cardwell-1.html,Rice,CUSA,13,11,58,5.3,0,4.5,0,0,,0,0.0,11,58,5.3,0,,2018
R.J. Tyler,rj-tyler-1,/cfb/players/rj-tyler-1.html,Charlotte,CUSA,11,6,58,9.7,1,5.3,0,0,,0,0.0,6,58,9.7,1,,2018
Taylor Compton,taylor-compton-1,/cfb/players/taylor-compton-1.html,Utah State,MWC,13,8,58,7.3,0,4.5,0,0,,0,0.0,8,58,7.3,0,,2018
Tyler Huntley,tyler-huntley-1,/cfb/players/tyler-huntley-1.html,Utah,Pac-12,9,1,58,58.0,1,6.4,108,304,2.8,4,33.8,109,362,3.3,5,,2018
Damond Philyaw-Johnson,damond-philyaw-johnson-1,/cfb/players/damond-philyaw-johnson-1.html,Duke,ACC,11,6,57,9.5,0,5.2,0,0,,0,0.0,6,57,9.5,0,,2018
Frankie Hickson,frankie-hickson-1,/cfb/players/frankie-hickson-1.html,Liberty,Ind,12,10,57,5.7,0,4.8,229,1032,4.5,11,86.0,239,1089,4.6,11,,2018
Kayin White,kayin-white-1,/cfb/players/kayin-white-1.html,Louisiana-Monroe,Sun Belt,12,9,57,6.3,0,4.8,26,147,5.7,2,12.3,35,204,5.8,2,,2018
Keith Harrington,keith-harrington-1,/cfb/players/keith-harrington-1.html,Washington State,Pac-12,12,9,57,6.3,0,4.8,14,45,3.2,0,3.8,23,102,4.4,0,,2018
Kennedy Brooks,kennedy-brooks-1,/cfb/players/kennedy-brooks-1.html,Oklahoma,Big 12,12,10,57,5.7,0,4.8,119,1056,8.9,12,88.0,129,1113,8.6,12,,2018
Sam Dobbs,sam-dobbs-1,/cfb/players/sam-dobbs-1.html,Vanderbilt,SEC,10,7,57,8.1,0,5.7,0,0,,0,0.0,7,57,8.1,0,,2018
Shea Holebrook Jr.,shea-holebrook-jr-1,/cfb/players/shea-holebrook-jr-1.html,New Mexico State,Ind,8,7,57,8.1,0,7.1,0,0,,0,0.0,7,57,8.1,0,,2018
Walter Dawn,walter-dawn-1,/cfb/players/walter-dawn-1.html,UTEP,CUSA,4,4,57,14.3,0,14.3,1,10,10.0,0,2.5,5,67,13.4,0,,2018
Jalen Williams,jalen-williams-7,/cfb/players/jalen-williams-7.html,Louisiana,Sun Belt,11,5,56,11.2,0,5.1,0,0,,0,0.0,5,56,11.2,0,,2018
Josh Hokit,josh-hokit-1,/cfb/players/josh-hokit-1.html,Fresno State,MWC,13,8,56,7.0,0,4.3,73,260,3.6,1,20.0,81,316,3.9,1,,2018
Malachi Carter,malachi-carter-1,/cfb/players/malachi-carter-1.html,Georgia Tech,ACC,13,3,56,18.7,1,4.3,0,0,,0,0.0,3,56,18.7,1,,2018
Marcus McElroy,marcus-mcelroy-1,/cfb/players/marcus-mcelroy-1.html,Colorado State,MWC,12,4,56,14.0,0,4.7,52,219,4.2,0,18.3,56,275,4.9,0,,2018
Austin Pope,austin-pope-1,/cfb/players/austin-pope-1.html,Tennessee,SEC,11,1,55,55.0,0,5.0,0,0,,0,0.0,1,55,55.0,0,,2018
Brayden El-Bakri,brayden-el-bakri-1,/cfb/players/brayden-el-bakri-1.html,BYU,Ind,11,8,55,6.9,1,5.0,4,6,1.5,1,0.5,12,61,5.1,2,,2018
Chris Garrison,chris-garrison-1,/cfb/players/chris-garrison-1.html,Boston College,ACC,11,5,55,11.0,0,5.0,0,0,,0,0.0,5,55,11.0,0,,2018
J.T. Wood,jt-wood-1,/cfb/players/jt-wood-1.html,Liberty,Ind,7,5,55,11.0,0,7.9,0,0,,0,0.0,5,55,11.0,0,,2018
Ke'Mon Freeman,kemon-freemon-1,/cfb/players/kemon-freemon-1.html,SMU,American,10,7,55,7.9,0,5.5,75,339,4.5,6,33.9,82,394,4.8,6,,2018
Lanard Fournette,lanard-fournette-1,/cfb/players/lanard-fournette-1.html,LSU,SEC,13,6,55,9.2,0,4.2,12,106,8.8,1,8.2,18,161,8.9,1,,2018
Ryan Newsome,ryan-newsome-1,/cfb/players/ryan-newsome-1.html,Arizona State,Pac-12,8,4,55,13.8,0,6.9,0,0,,0,0.0,4,55,13.8,0,,2018
Steven Claude,steven-claude-1,/cfb/players/steven-claude-1.html,Wake Forest,ACC,13,4,55,13.8,0,4.2,0,0,,0,0.0,4,55,13.8,0,,2018
Xavier Lane,xavier-lane-1,/cfb/players/xavier-lane-1.html,Western Kentucky,CUSA,4,7,55,7.9,0,13.8,0,0,,0,0.0,7,55,7.9,0,,2018
Austin Allen,austin-allen-2,/cfb/players/austin-allen-2.html,Nebraska,Big Ten,11,2,54,27.0,0,4.9,0,0,,0,0.0,2,54,27.0,0,,2018
Jackson Anthrop,jackson-anthrop-1,/cfb/players/jackson-anthrop-1.html,Purdue,Big Ten,13,8,54,6.8,0,4.2,1,-1,-1.0,0,-0.1,9,53,5.9,0,,2018
Tyrone Owens,tyrone-owens-1,/cfb/players/tyrone-owens-1.html,New Mexico,MWC,12,7,54,7.7,1,4.5,186,687,3.7,6,57.3,193,741,3.8,7,,2018
Wykeen Gill,wykeen-gill-1,/cfb/players/wykeen-gill-1.html,Kansas State,Big 12,10,7,54,7.7,0,5.4,0,0,,0,0.0,7,54,7.7,0,,2018
Charles Jones,charles-jones-5,/cfb/players/charles-jones-5.html,Tulane,American,10,10,53,5.3,0,5.3,0,0,,0,0.0,10,53,5.3,0,,2018
Cole Fagan,cole-fagan-1,/cfb/players/cole-fagan-1.html,Air Force,MWC,12,3,53,17.7,0,4.4,185,997,5.4,7,83.1,188,1050,5.6,7,,2018
Deonta Moore,deonta-moore-1,/cfb/players/deonta-moore-1.html,South Alabama,Sun Belt,11,12,53,4.4,0,4.8,63,250,4.0,0,22.7,75,303,4.0,0,,2018
Hussein Howe,hussein-howe-1,/cfb/players/hussein-howe-1.html,East Carolina,American,12,12,53,4.4,0,4.4,70,236,3.4,0,19.7,82,289,3.5,0,,2018
Jah'Marae Sheread,jahmarae-sheread-1,/cfb/players/jahmarae-sheread-1.html,Texas State,Sun Belt,4,6,53,8.8,0,13.3,2,1,0.5,0,0.3,8,54,6.8,0,,2018
Joshua Moore,joshua-moore-2,/cfb/players/joshua-moore-2.html,Texas,Big 12,6,7,53,7.6,1,8.8,0,0,,0,0.0,7,53,7.6,1,,2018
Kyle Markway,kyle-markway-1,/cfb/players/kyle-markway-1.html,South Carolina,SEC,13,3,53,17.7,1,4.1,0,0,,0,0.0,3,53,17.7,1,,2018
Malik Murray,malik-murray-1,/cfb/players/malik-murray-1.html,Georgia Southern,Sun Belt,12,2,53,26.5,0,4.4,1,4,4.0,0,0.3,3,57,19.0,0,,2018
Matt Bjorson,matt-bjorson-1,/cfb/players/matt-bjorson-1.html,Indiana,Big Ten,12,5,53,10.6,0,4.4,0,0,,0,0.0,5,53,10.6,0,,2018
Naseir Upshur,naseir-upshur-1,/cfb/players/naseir-upshur-1.html,Florida State,ACC,8,4,53,13.3,0,6.6,0,0,,0,0.0,4,53,13.3,0,,2018
Raymond Hudson,raymond-hudson-1,/cfb/players/raymond-hudson-1.html,California,Pac-12,10,4,53,13.3,0,5.3,0,0,,0,0.0,4,53,13.3,0,,2018
Richard Hallman,richard-hallman-1,/cfb/players/richard-hallman-1.html,Troy,Sun Belt,12,8,53,6.6,0,4.4,0,0,,0,0.0,8,53,6.6,0,,2018
Wayne Toussant,wayne-toussant-1,/cfb/players/wayne-toussant-1.html,Louisiana Tech,CUSA,4,2,53,26.5,0,13.3,0,0,,0,0.0,2,53,26.5,0,,2018
Amare Jones,amare-jones-1,/cfb/players/amare-jones-1.html,Tulane,American,13,6,52,8.7,0,4.0,47,216,4.6,4,16.6,53,268,5.1,4,,2018
Aston Walter,aston-walter-1,/cfb/players/aston-walter-1.html,Rice,CUSA,13,2,52,26.0,0,4.0,64,254,4.0,0,19.5,66,306,4.6,0,,2018
Braden Galloway,braden-galloway-1,/cfb/players/braden-galloway-1.html,Clemson,ACC,12,5,52,10.4,1,4.3,0,0,,0,0.0,5,52,10.4,1,,2018
Bryan Reimers,bryan-reimers-1,/cfb/players/bryan-reimers-1.html,Nebraska,Big Ten,9,6,52,8.7,0,5.8,0,0,,0,0.0,6,52,8.7,0,,2018
Carter McCarthy,carter-mccarthy-1,/cfb/players/carter-mccarthy-1.html,UTSA,CUSA,10,6,52,8.7,1,5.2,1,-6,-6.0,0,-0.6,7,46,6.6,1,,2018
Chase Jasmin,chase-jasmin-1,/cfb/players/chase-jasmin-1.html,San Diego State,MWC,13,7,52,7.4,1,4.0,138,592,4.3,5,45.5,145,644,4.4,6,,2018
Cullen Gillaspia,cullen-gillaspia-1,/cfb/players/cullen-gillaspia-1.html,Texas A&M,SEC,13,5,52,10.4,0,4.0,5,33,6.6,1,2.5,10,85,8.5,1,,2018
Isaiah Woullard,isaiah-woullard-1,/cfb/players/isaiah-woullard-1.html,Ole Miss,SEC,12,9,52,5.8,0,4.3,84,428,5.1,4,35.7,93,480,5.2,4,,2018
Kenny Gainwell,kenny-gainwell-1,/cfb/players/kenny-gainwell-1.html,Memphis,American,4,6,52,8.7,0,13.0,4,91,22.8,1,22.8,10,143,14.3,1,,2018
Kevin Shaa,kevin-shaa-1,/cfb/players/kevin-shaa-1.html,Liberty,Ind,4,3,52,17.3,0,13.0,1,-12,-12.0,0,-3.0,4,40,10.0,0,,2018
Marcus Jones,marcus-jones-9,/cfb/players/marcus-jones-9.html,Northern Illinois,MAC,14,13,52,4.0,0,3.7,95,527,5.5,4,37.6,108,579,5.4,4,,2018
Reed Tyler,reed-tyler-1,/cfb/players/reed-tyler-1.html,Arkansas State,Sun Belt,8,10,52,5.2,1,6.5,0,0,,0,0.0,10,52,5.2,1,,2018
Ryquell Armstead,ryquell-armstead-1,/cfb/players/ryquell-armstead-1.html,Temple,American,10,8,52,6.5,0,5.2,210,1098,5.2,13,109.8,218,1150,5.3,13,,2018
