rushing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,rushing_yards,rushing_yards_per_game,comp,rushing_attempts,pct,rushing_touchdowns,int,rate,games_played,year,category
213,Luke,Cohn,Luke Cohn,/fl/winter-park/trinity-prep-saints/athletes/luke-cohn/football/stats/?careerid=ovr5dtodcm966,ovr5dtodcm966,QB,Trinity Prep,FL,3010,3010,301.0,187,306,0.611,35,9,120,10,2019,rushing
214,Daedrick,Cail,Daedrick Cail,/ar/marion/marion-patriots/athletes/daedrick-cail/football/stats/?careerid=r8t0ekol0i722,r8t0ekol0i722,QB,Marion,AR,3004,3004,273.1,196,339,0.578,32,11,105,11,2019,rushing
215,Alex,Thole,Alex Thole,/mi/schoolcraft/schoolcraft-eagles/athletes/alex-thole/football/stats/?careerid=rtpdjq042l699,rtpdjq042l699,"QB, CB",Schoolcraft,MI,3004,3004,250.3,146,200,0.73,38,3,148,12,2019,rushing
216,Amon,Conrad,Amon Conrad,/nc/king/west-stokes-wildcats/athletes/amon-conrad/football/stats/?careerid=uh97mtbgh9ibb,uh97mtbgh9ibb,"QB, RB",West Stokes,NC,3002,3002,200.1,173,278,0.622,31,10,121,15,2019,rushing
217,Sean,Cooney,Sean Cooney,/sc/mt-pleasant/oceanside-collegiate-academy-landsharks/athletes/sean-cooney/football/stats/?careerid=gb5uvbtnd4uaa,gb5uvbtnd4uaa,QB,Oceanside Collegiate Academy,SC,3002,3002,230.9,172,279,0.616,32,6,128,13,2019,rushing
218,Trent,Butler,Trent Butler,/ca/reseda/reseda-regents/athletes/trent-butler/football/stats/?careerid=fcnjhmss3u8rb,fcnjhmss3u8rb,QB,Reseda,CA,3001,3001,200.1,157,269,0.584,27,6,121,15,2019,rushing
219,Hunter,Costlow,Hunter Costlow,/ga/gray/jones-county-greyhounds/athletes/hunter-costlow/football/stats/?careerid=123nkr2fvjsqa,123nkr2fvjsqa,QB,Jones County,GA,3000,3000,214.3,224,341,0.657,29,4,117,14,2019,rushing
220,Cam,Harden,Cam Harden,/ga/norman-park/colquitt-county-packers/athletes/cam-harden/football/stats/?careerid=th9nk35tq9qaa,th9nk35tq9qaa,QB,Colquitt County,GA,2998,2998,249.8,195,296,0.659,36,3,135,12,2019,rushing
221,Ceasar,Ayala,Ceasar Ayala,/ca/rialto/eisenhower-eagles/athletes/ceasar-ayala/football/stats/?careerid=coj9pqr6rodqa,coj9pqr6rodqa,QB,Eisenhower,CA,2995,2995,249.6,185,302,0.613,32,10,116,12,2019,rushing
222,Cole,Spencer,Cole Spencer,/pa/gibsonia/pine-richland-rams/athletes/cole-spencer/football/stats/?careerid=e501bklg6naqa,e501bklg6naqa,"QB, SS",Pine-Richland,PA,2994,2994,249.5,214,315,0.679,36,6,128,12,2019,rushing
223,Brooks,Blount,Brooks Blount,/wi/waukesha/waukesha-west-wolverines/athletes/brooks-blount/football/stats/?careerid=gfd4lsrfv1jaa,gfd4lsrfv1jaa,QB,Waukesha West,WI,2994,2994,249.5,213,338,0.63,32,8,113,12,2019,rushing
224,Josh,Erbacher,Josh Erbacher,/mt/billings/billings-west-golden-bears/athletes/josh-erbacher/football/stats/?careerid=7ageci0l9ue22,7ageci0l9ue22,QB,Billings West,MT,2994,2994,272.2,173,250,0.692,29,5,140,11,2019,rushing
225,Kellan,Stahl,Kellan Stahl,/pa/johnstown/richland-rams/athletes/kellan-stahl/football/stats/?careerid=ic7jc4plv3pqa,ic7jc4plv3pqa,"QB, FS",Richland,PA,2993,2993,213.8,160,277,0.578,43,7,124,14,2019,rushing
226,Colton,Laughlin,Colton Laughlin,/ok/mangum/mangum-tigers/athletes/colton-laughlin/football/stats/?careerid=3aq437c55cvj3,3aq437c55cvj3,"QB, FS",Mangum,OK,2990,2990,249.2,154,242,0.636,28,8,131,12,2019,rushing
227,Austin,Kolb,Austin Kolb,/az/mesa/desert-ridge-jaguars/athletes/austin-kolb/football/stats/?careerid=20ksaarbtbro8,20ksaarbtbro8,QB,Desert Ridge,AZ,2980,2980,248.3,214,347,0.617,22,11,97,12,2019,rushing
228,Buddy,Gaston,Buddy Gaston,/ar/little-rock/robinson-senators/athletes/buddy-gaston/football/stats/?careerid=l44bg71352h22,l44bg71352h22,"QB, P",Robinson,AR,2980,2980,198.7,180,297,0.606,44,8,123,15,2019,rushing
229,Blaise,Wittschen,Blaise Wittschen,/ar/springdale/har-ber-wildcats/athletes/blaise-wittschen/football/stats/?careerid=f1puvflprtvaa,f1puvflprtvaa,QB,Har-Ber,AR,2980,2980,248.3,174,307,0.567,34,10,113,12,2019,rushing
230,Sam,Whitney,Sam Whitney,/ca/manhattan-beach/mira-costa-mustangs/athletes/sam-whitney/football/stats/?careerid=4bqp90mrkkck4,4bqp90mrkkck4,QB,Mira Costa,CA,2978,2978,270.7,214,364,0.588,30,13,98,11,2019,rushing
231,Jordan,Freyou,Jordan Freyou,/la/lafayette/acadiana-christian-defenders/athletes/jordan-freyou/football/stats/?careerid=e5tl5nvr5gs22,e5tl5nvr5gs22,QB,Acadiana Christian,LA,2978,2978,248.2,197,380,0.518,34,17,89,12,2019,rushing
232,Cael,Welker,Cael Welker,/mo/jackson/jackson-fighting-indians/athletes/cael-welker/football/stats/?careerid=33ecjnfa4h4i2,33ecjnfa4h4i2,QB,Jackson,MO,2976,2976,212.6,205,306,0.67,41,5,131,14,2019,rushing
233,Ryan,Pettway,Ryan Pettway,/ca/long-beach/woodrow-wilson-bruins/athletes/ryan-pettway/football/stats/?careerid=1siufc8fufd22,1siufc8fufd22,QB,Woodrow Wilson,CA,2976,2976,248.0,144,206,0.699,41,2,148,12,2019,rushing
234,Will,Gatzemeyer,Will Gatzemeyer,/ne/bancroft/bancroft-rosalie-lyons-decatur-northeast-wolverines/athletes/will-gatzemeyer/football/stats/?careerid=anvq2pgee1dff,anvq2pgee1dff,"QB, FS",Bancroft-Rosalie/Lyons-Decatur Northeast,NE,2972,2972,247.7,162,279,0.581,33,1,133,12,2019,rushing
235,Jerry,Johnson,Jerry Johnson,/ca/pittsburg/pittsburg-pirates/athletes/jerry-johnson/football/stats/?careerid=jt78jo419rg55,jt78jo419rg55,QB,Pittsburg,CA,2971,2971,228.5,192,338,0.568,34,7,111,13,2019,rushing
236,Caleb,Carrillo,Caleb Carrillo,/nm/farmington/farmington-scorpions/athletes/caleb-carrillo/football/stats/?careerid=b13e7d027tjo8,b13e7d027tjo8,QB,Farmington,NM,2968,2968,296.8,199,296,0.672,35,9,127,10,2019,rushing
237,Rj,Maria,Rj Maria,/ca/oxnard/pacifica-tritons/athletes/rj-maria/football/stats/?careerid=2fs2o0ahnch22,2fs2o0ahnch22,QB,Pacifica,CA,2968,2968,185.5,171,268,0.638,37,6,132,16,2019,rushing
238,Cade,Polter,Cade Polter,/oh/sherwood/fairview-apaches/athletes/cade-polter/football/stats/?careerid=3sjnfi01bm433,3sjnfi01bm433,QB,Fairview,OH,2967,2967,247.2,238,358,0.665,34,7,116,12,2019,rushing
239,Gunnar,Guardiola,Gunnar Guardiola,/nm/ruidoso/ruidoso-warriors/athletes/gunnar-guardiola/football/stats/?careerid=2jan5rck6ctk4,2jan5rck6ctk4,"QB, DB",Ruidoso,NM,2962,2962,246.8,201,388,0.518,25,19,78,12,2019,rushing
240,Dominique,Anthony,Dominique Anthony,/md/oxon-hill/potomac-wolverines/athletes/dominique-anthony/football/stats/?careerid=49d34k9bk4bj3,49d34k9bk4bj3,QB,Potomac,MD,2962,2962,227.8,156,275,0.567,38,6,125,13,2019,rushing
241,Nick,Hernandez,Nick Hernandez,/ca/monrovia/monrovia-wildcats/athletes/nick-hernandez/football/stats/?careerid=6t194lp3p5ol5,6t194lp3p5ol5,"QB, FS",Monrovia,CA,2961,2961,246.8,170,265,0.642,33,6,132,12,2019,rushing
242,Jeff,Chaplin,Jeff Chaplin,/nj/denville/morris-catholic-crusaders/athletes/jeff-chaplin/football/stats/?careerid=tpes187lkluo8,tpes187lkluo8,QB,Morris Catholic,NJ,2955,2955,268.6,192,338,0.568,36,13,105,11,2019,rushing
243,Tucker,Yarbrough,Tucker Yarbrough,/tx/manvel/manvel-mavericks/athletes/tucker-yarbrough/football/stats/?careerid=va7iddgh1cuaa,va7iddgh1cuaa,QB,Manvel,TX,2955,2955,211.1,191,320,0.597,40,4,125,14,2019,rushing
244,Naman,Alemada,Naman Alemada,/pa/mcdonald/south-fayette-lions/athletes/naman-alemada/football/stats/?careerid=ggahc3tqoi2l5,ggahc3tqoi2l5,QB,South Fayette,PA,2954,2954,246.2,191,291,0.656,32,10,121,12,2019,rushing
245,Pierson,Allison,Pierson Allison,/ga/blairsville/union-county-panthers/athletes/pierson-allison/football/stats/?careerid=et7p923a431o8,et7p923a431o8,"QB, SS",Union County,GA,2954,2954,268.5,179,288,0.622,28,7,119,11,2019,rushing
246,Micah,Beard,Micah Beard,/va/manassas/northern-virginia-homeschool-centurions/athletes/micah-beard/football/stats/?careerid=k5si0dqkfrq11,k5si0dqkfrq11,"QB, MLB",Northern Virginia HomeSchool,VA,2953,2953,246.1,203,359,0.565,37,7,110,12,2019,rushing
247,Johnny,Gilchrist,Johnny Gilchrist,/pa/taylor/riverside-vikings/athletes/johnny-gilchrist/football/stats/?careerid=c3onbusmskm11,c3onbusmskm11,QB,Riverside,PA,2952,2952,268.4,202,360,0.561,39,11,106,11,2019,rushing
248,Jaime,Odom,Jaime Odom,/ca/el-cajon/grossmont-foothillers/athletes/jaime-odom/football/stats/?careerid=lbickobmqmpp9,lbickobmqmpp9,QB,Grossmont,CA,2952,2952,246.0,199,338,0.589,26,9,102,12,2019,rushing
249,Harrison,Barker,Harrison Barker,/al/hoover/spain-park-jaguars/athletes/harrison-barker/football/stats/?careerid=t07asfkbbiltd,t07asfkbbiltd,QB,Spain Park,AL,2946,2946,294.6,232,369,0.629,17,16,85,10,2019,rushing
250,Nate,Glantz,Nate Glantz,/ne/bellevue/bellevue-west-thunderbirds/athletes/nate-glantz/football/stats/?careerid=eu828qenq8nvf,eu828qenq8nvf,QB,Bellevue West,NE,2943,2943,226.4,195,280,0.696,36,1,142,13,2019,rushing
251,Hudson,Beers,Hudson Beers,/ca/napa/justin-siena-braves/athletes/hudson-beers/football/stats/?careerid=rujvlodc66ttd,rujvlodc66ttd,QB,Justin-Siena,CA,2942,2942,245.2,172,286,0.601,30,13,111,12,2019,rushing
252,Tee,Webb,Tee Webb,/ga/cartersville/cartersville-hurricanes/athletes/tee-webb/football/stats/?careerid=0use2nlok5bsc,0use2nlok5bsc,"QB, FS",Cartersville,GA,2941,2941,226.2,183,303,0.604,27,4,117,13,2019,rushing
253,Tommy,Mellott,Tommy Mellott,/mt/butte/butte-bulldogs/athletes/tommy-mellott/football/stats/?careerid=dgphvnv96odtd,dgphvnv96odtd,QB,Butte,MT,2940,2940,245.0,191,300,0.637,30,4,124,12,2019,rushing
254,Walker,Brickle,Walker Brickle,/co/arvada/ralston-valley-mustangs/athletes/walker-brickle/football/stats/?careerid=j99fstmp5adtd,j99fstmp5adtd,QB,Ralston Valley,CO,2937,2937,225.9,199,304,0.655,34,8,123,13,2019,rushing
255,Seth,Henigan,Seth Henigan,/tx/denton/ryan-raiders/athletes/seth-henigan/football/stats/?careerid=9oqqv0b206ksc,9oqqv0b206ksc,QB,Ryan,TX,2931,2931,209.4,180,265,0.679,35,8,132,14,2019,rushing
256,Josh,Hoover,Josh Hoover,/tx/rockwall/rockwall-heath-hawks/athletes/josh-hoover/football/stats/?careerid=tb00obfae1hdd,tb00obfae1hdd,QB,Rockwall-Heath,TX,2926,2926,292.6,188,307,0.612,32,7,118,10,2019,rushing
257,Mario,Garza,Mario Garza,/tx/rio-grande-city/rio-grande-city-rattlers/athletes/mario-garza/football/stats/?careerid=faa8v18rar088,faa8v18rar088,QB,Rio Grande City,TX,2918,2918,265.3,230,331,0.695,34,6,123,11,2019,rushing
258,Av,Smith,Av Smith,/fl/pensacola/escambia-gators/athletes/av-smith/football/stats/?careerid=n6hqe8iivrdh1,n6hqe8iivrdh1,QB,Escambia,FL,2918,2918,194.5,166,243,0.683,31,7,137,15,2019,rushing
259,Tye,Saxby,Tye Saxby,/nc/ahoskie/hertford-county-bears/athletes/tye-saxby/football/stats/?careerid=pte2curbnljl5,pte2curbnljl5,QB,Hertford County,NC,2911,2911,207.9,196,314,0.624,36,4,126,14,2019,rushing
260,Ryan,Powell,Ryan Powell,/az/miami/miami-vandals/athletes/ryan-powell/football/stats/?careerid=fmhhs9plk4qbb,fmhhs9plk4qbb,"QB, MLB",Miami,AZ,2911,2911,264.6,129,222,0.581,32,10,123,11,2019,rushing
261,Will,Lenard,Will Lenard,/nc/greensboro/northern-guilford-nighthawks/athletes/will-lenard/football/stats/?careerid=kjjki24eqep99,kjjki24eqep99,QB,Northern Guilford,NC,2910,2910,223.8,227,363,0.625,27,10,101,13,2019,rushing
262,Dawson,Phillips,Dawson Phillips,/ms/mooreville/mooreville-troopers/athletes/dawson-phillips/football/stats/?careerid=6il4lbqi45oo8,6il4lbqi45oo8,QB,Mooreville,MS,2903,2903,263.9,181,326,0.555,29,20,90,11,2019,rushing
263,Andrew,Sanborn,Andrew Sanborn,/nj/union/union-farmers/athletes/andrew-sanborn/football/stats/?careerid=vfo0k04kjg0aa,vfo0k04kjg0aa,"QB, P",Union,NJ,2903,2903,223.3,164,246,0.667,27,4,137,13,2019,rushing
264,Jc,French,Jc French,/ga/norcross/wesleyan-wolves/athletes/jc-french/football/stats/?careerid=8artdk50gg6h1,8artdk50gg6h1,QB,Wesleyan,GA,2902,2902,193.5,205,312,0.657,32,7,120,15,2019,rushing
265,Jared,Joseph,Jared Joseph,/nc/charlotte/ardrey-kell-knights/athletes/jared-joseph/football/stats/?careerid=e5atmukrcgr00,e5atmukrcgr00,"QB, FS",Ardrey Kell,NC,2902,2902,241.8,202,366,0.552,34,7,104,12,2019,rushing
266,Kirkland,Michaux,Kirkland Michaux,/tx/austin/westlake-chaparrals/athletes/kirkland-michaux/football/stats/?careerid=e6b72850l9lee,e6b72850l9lee,QB,Westlake,TX,2894,2894,192.9,214,307,0.697,44,8,128,15,2019,rushing
267,Cade,Hart,Cade Hart,/la/shreveport/calvary-baptist-academy-cavaliers/athletes/cade-hart/football/stats/?careerid=01hmbfo4m2vaa,01hmbfo4m2vaa,QB,Calvary Baptist Academy,LA,2893,2893,241.1,130,187,0.695,40,1,149,12,2019,rushing
268,Noah,Fifita,Noah Fifita,/ca/anaheim/servite-friars/athletes/noah-fifita/football/stats/?careerid=0tg9lam6c6ln7,0tg9lam6c6ln7,QB,Servite,CA,2892,2892,262.9,193,315,0.613,37,4,125,11,2019,rushing
269,Ty,Poorman,Ty Poorman,/fl/oviedo/the-masters-academy-eagles/athletes/ty-poorman/football/stats/?careerid=187jkmblio544,187jkmblio544,QB,The Master's Academy,FL,2887,2887,262.5,175,299,0.585,29,13,105,11,2019,rushing
270,Jaris,Acklin,Jaris Acklin,/mo/mountain-view/liberty-eagles/athletes/jaris-acklin/football/stats/?careerid=q92hegd4eu2g0,q92hegd4eu2g0,QB,Liberty,MO,2885,2885,262.3,197,326,0.604,31,13,104,11,2019,rushing
271,Eli,Stowers,Eli Stowers,/tx/denton/guyer-wildcats/athletes/eli-stowers/football/stats/?careerid=dg10dagh9t9bb,dg10dagh9t9bb,QB,Guyer,TX,2885,2885,180.3,179,275,0.651,36,4,134,16,2019,rushing
272,Yonaton,Isack,Yonaton Isack,/ca/santa-rosa/piner-prospectors/athletes/yonaton-isack/football/stats/?careerid=uuqlsi5rdrhrb,uuqlsi5rdrhrb,QB,Piner,CA,2885,2885,262.3,176,255,0.69,48,8,133,11,2019,rushing
273,Dakota,Fawver,Dakota Fawver,/tn/knoxville/knoxville-central-bobcats/athletes/dakota-fawver/football/stats/?careerid=32gi9i4k9jaqa,32gi9i4k9jaqa,QB,Knoxville Central,TN,2879,2879,191.9,212,318,0.667,30,6,119,15,2019,rushing
274,Joey,Mccracken,Joey Mccracken,/pa/lititz/warwick-warriors/athletes/joey-mccracken/football/stats/?careerid=nfs9h1qg98500,nfs9h1qg98500,QB,Warwick,PA,2872,2872,220.9,174,284,0.613,27,6,118,13,2019,rushing
275,Corey,Motes,Corey Motes,/nc/holly-ridge/dixon-bulldogs/athletes/corey-motes/football/stats/?careerid=6dapabqi1h0sc,6dapabqi1h0sc,"QB, SS",Dixon,NC,2870,2870,260.9,174,323,0.539,27,8,102,11,2019,rushing
276,Jacolby,Criswell,Jacolby Criswell,/ar/morrilton/morrilton-devil-dogs/athletes/jacolby-criswell/football/stats/?careerid=lsljdlt4tnm33,lsljdlt4tnm33,"QB, WR",Morrilton,AR,2869,2869,239.1,206,316,0.652,27,5,116,12,2019,rushing
277,Chris,Perkins,Chris Perkins,/nc/spring-lake/overhills-jaguars/athletes/chris-perkins/football/stats/?careerid=7d2p2indkdbue,7d2p2indkdbue,QB,Overhills,NC,2869,2869,260.8,175,282,0.621,32,9,121,11,2019,rushing
278,Miguel,Valdovinos,Miguel Valdovinos,/az/avondale/la-joya-community-fighting-lobos/athletes/miguel-valdovinos/football/stats/?careerid=ngjkcheso6vp9,ngjkcheso6vp9,QB,La Joya Community,AZ,2867,2867,286.7,170,300,0.567,41,5,122,10,2019,rushing
279,Taron,Dickens,Taron Dickens,/fl/miami/northwestern-bulls/athletes/taron-dickens/football/stats/?careerid=t4fnneqkqdktd,t4fnneqkqdktd,QB,Northwestern,FL,2866,2866,220.5,120,153,0.784,25,6,143,13,2019,rushing
280,Cade,Larkins,Cade Larkins,/tn/jonesborough/david-crockett-pioneers/athletes/cade-larkins/football/stats/?careerid=8gm3mc9o16q55,8gm3mc9o16q55,QB,David Crockett,TN,2859,2859,259.9,200,335,0.597,34,7,113,11,2019,rushing
281,Leslie,Richardson iii,Leslie Richardson iii,/co/aurora/smoky-hill-buffaloes/athletes/leslie-richardson-iii/football/stats/?careerid=ardctn9t4cldd,ardctn9t4cldd,QB,Smoky Hill,CO,2858,2858,238.2,167,254,0.657,28,8,127,12,2019,rushing
282,Gabe,Lawrence,Gabe Lawrence,/ar/melbourne/melbourne-bearkatz/athletes/gabe-lawrence/football/stats/?careerid=3atk3gc81ah00,3atk3gc81ah00,QB,Melbourne,AR,2856,2856,219.7,195,311,0.627,33,14,109,13,2019,rushing
283,Rick,Roberts,Rick Roberts,/ca/valencia/trinity-classical-academy-knights/athletes/rick-roberts/football/stats/?careerid=hhnkq7r0eplvf,hhnkq7r0eplvf,QB,Trinity Classical Academy,CA,2854,2854,285.4,215,309,0.696,39,8,127,10,2019,rushing
284,Gavin,Esquivel,Gavin Esquivel,/tx/league-city/clear-falls-knights/athletes/gavin-esquivel/football/stats/?careerid=q682fivt6u433,q682fivt6u433,QB,Clear Falls,TX,2854,2854,285.4,191,304,0.628,30,8,115,10,2019,rushing
285,Andrew,Butler,Andrew Butler,/nj/wayne/depaul-catholic-spartans/athletes/andrew-butler/football/stats/?careerid=mc0c33h1itgl5,mc0c33h1itgl5,QB,DePaul Catholic,NJ,2853,2853,259.4,181,278,0.651,27,6,122,11,2019,rushing
286,Evan,Olaes,Evan Olaes,/nv/north-las-vegas/legacy-longhorns/athletes/evan-olaes/football/stats/?careerid=4uaa1dp1id1ee,4uaa1dp1id1ee,QB,Legacy,NV,2853,2853,259.4,162,262,0.618,22,10,111,11,2019,rushing
287,Nebanye,Moore,Nebanye Moore,/nc/statesville/statesville-greyhounds/athletes/nebanye-moore/football/stats/?careerid=d2nlco0g62ll5,d2nlco0g62ll5,QB,Statesville,NC,2852,2852,219.4,170,257,0.661,24,9,120,13,2019,rushing
288,Isiah,Del toro,Isiah Del toro,/ca/anaheim/western-pioneers/athletes/isiah-del-toro/football/stats/?careerid=6he79g3fnl411,6he79g3fnl411,"QB, FS",Western,CA,2850,2850,259.1,189,288,0.656,33,9,123,11,2019,rushing
289,Colton,Marwill,Colton Marwill,/tx/tomball/tomball-memorial-wildcats/athletes/colton-marwill/football/stats/?careerid=8citse61tjdrb,8citse61tjdrb,QB,Tomball Memorial,TX,2844,2844,258.5,174,279,0.624,29,7,121,11,2019,rushing
290,Noah,Bodden,Noah Bodden,/ny/middle-village/christ-the-king-royals/athletes/noah-bodden/football/stats/?careerid=su2et57iadscc,su2et57iadscc,QB,Christ the King,NY,2840,2840,284.0,156,306,0.51,23,12,92,10,2019,rushing
291,Ethan,Reid,Ethan Reid,/nc/newton/newton-conover-red-devils/athletes/ethan-reid/football/stats/?careerid=aqi6dinlp2655,aqi6dinlp2655,"QB, FS",Kings Mountain,NC,2840,2840,189.3,156,266,0.586,44,10,119,15,2019,rushing
292,Mikey,Keene,Mikey Keene,/az/chandler/chandler-wolves/athletes/mikey-keene/football/stats/?careerid=je9ontv6du7sc,je9ontv6du7sc,QB,Chandler,AZ,2835,2835,218.1,193,265,0.728,23,5,128,13,2019,rushing
293,Braden,Brashear,Braden Brashear,/tx/cameron/ch-yoe-yoemen/athletes/braden-brashear/football/stats/?careerid=hu5dq93d8chp9,hu5dq93d8chp9,"QB, SS",C.H. Yoe,TX,2834,2834,218.0,156,233,0.67,35,7,136,13,2019,rushing
294,Joe,Garlick,Joe Garlick,/ut/bluffdale/summit-academy-bears/athletes/joe-garlick/football/stats/?careerid=nhr5nuq3eagp9,nhr5nuq3eagp9,QB,Summit Academy,UT,2830,2830,257.3,200,323,0.619,28,11,105,11,2019,rushing
295,Troy,Yowman,Troy Yowman,/tx/beaumont/west-brook-bruins/athletes/troy-yowman/football/stats/?careerid=iobauc7plrip9,iobauc7plrip9,QB,West Brook,TX,2829,2829,257.2,173,266,0.65,27,4,128,11,2019,rushing
296,Sofian,Massoud,Sofian Massoud,/ny/bronx/cardinal-hayes-cardinals/athletes/sofian-massoud/football/stats/?careerid=mmhrvi7k2ja88,mmhrvi7k2ja88,"QB, FS",Cypress Lakes,TX,2818,2818,281.8,167,290,0.576,23,6,108,10,2019,rushing
297,Henry,Austad,Henry Austad,/fl/winter-garden/foundation-academy-lions/athletes/henry-austad/football/stats/?careerid=csfna4el8r8h1,csfna4el8r8h1,"QB, FS",Foundation Academy,FL,2817,2817,234.8,164,282,0.582,29,7,116,12,2019,rushing
298,Roger,Pedroni,Roger Pedroni,/sc/chapin/chapin-eagles/athletes/roger-pedroni/football/stats/?careerid=hketeivejipff,hketeivejipff,QB,Chapin,SC,2814,2814,255.8,249,352,0.707,19,8,103,11,2019,rushing
299,Jackson,Dadich,Jackson Dadich,/ca/lake-balboa/birmingham-patriots/athletes/jackson-dadich/football/stats/?careerid=843e7b63e2e00,843e7b63e2e00,QB,Birmingham,CA,2813,2813,216.4,208,339,0.614,34,13,105,13,2019,rushing
300,Cardell,Williams,Cardell Williams,/tx/houston/westfield-mustangs/athletes/cardell-williams/football/stats/?careerid=vmsfd96pmgtcc,vmsfd96pmgtcc,QB,Westfield,TX,2811,2811,187.4,151,273,0.553,30,6,119,15,2019,rushing
301,David,Gomez,David Gomez,/ca/canoga-park/canoga-park-hunters/athletes/david-gomez/football/stats/?careerid=2l27cp6s2pq33,2l27cp6s2pq33,QB,Canoga Park,CA,2810,2810,187.3,154,227,0.678,32,8,135,15,2019,rushing
302,Alex,Dunlevy,Alex Dunlevy,/wv/wheeling/wheeling-park-patriots/athletes/alex-dunlevy/football/stats/?careerid=h2qokdgsh01dd,h2qokdgsh01dd,"QB, FS",Wheeling Park,WV,2808,2808,255.3,173,264,0.655,30,4,133,11,2019,rushing
303,Jonathan,Reyes,Jonathan Reyes,/ar/maumelle/maumelle-hornets/athletes/jonathan-reyes/football/stats/?careerid=5k1ogailu4m11,5k1ogailu4m11,QB,Maumelle,AR,2808,2808,255.3,142,243,0.584,36,9,123,11,2019,rushing
304,Nick,Hamilton,Nick Hamilton,/nc/greenville/dh-conley-vikings/athletes/nick-hamilton/football/stats/?careerid=21oe5donpt3cc,21oe5donpt3cc,QB,D.H. Conley,NC,2807,2807,215.9,206,373,0.552,29,8,96,13,2019,rushing
305,Vann,Wilkins,Vann Wilkins,/ca/lower-lake/lower-lake-trojans/athletes/vann-wilkins/football/stats/?careerid=hkh3his6tgnaa,hkh3his6tgnaa,"QB, DB",Lower Lake,CA,2807,2807,255.2,169,281,0.601,36,10,119,11,2019,rushing
306,Ben,Gulbranson,Ben Gulbranson,/ca/newbury-park/newbury-park-panthers/athletes/ben-gulbranson/football/stats/?careerid=7ese9lbsls3sc,7ese9lbsls3sc,QB,Newbury Park,CA,2803,2803,280.3,182,334,0.545,29,12,96,10,2019,rushing
307,Trey,Dezern,Trey Dezern,/nc/boonville/starmount-rams/athletes/trey-dezern/football/stats/?careerid=4gku1ti238fo8,4gku1ti238fo8,,Starmount,NC,2800,2800,215.4,200,351,0.57,28,18,88,13,2019,rushing
308,Ty,Walton,Ty Walton,/ms/fulton/itawamba-agricultural-indians/athletes/ty-walton/football/stats/?careerid=dlch77m23qq22,dlch77m23qq22,QB,East Union,MS,2800,2800,233.3,151,279,0.541,38,14,108,12,2019,rushing
309,Shane houston,Stephens,Shane houston Stephens,/ms/greenwood/pillow-academy-mustangs/athletes/shane-houston-stephens/football/stats/?careerid=ipjk53m21up11,ipjk53m21up11,QB,Pillow Academy,MS,2799,2799,233.2,190,313,0.607,30,9,110,12,2019,rushing
310,Braxton,Vickers,Braxton Vickers,/tx/llano/llano-yellowjackets/athletes/braxton-vickers/football/stats/?careerid=ljq2l6n1lsa66,ljq2l6n1lsa66,"QB, CB",Llano,TX,2799,2799,233.2,146,259,0.564,36,9,119,12,2019,rushing
311,Carter,Weierman,Carter Weierman,/ut/woods-cross/woods-cross-wildcats/athletes/carter-weierman/football/stats/?careerid=lp835c6dq25h1,lp835c6dq25h1,QB,Woods Cross,UT,2795,2795,279.5,221,337,0.656,24,10,103,10,2019,rushing
312,Zach,Johnson,Zach Johnson,/ca/newhall/hart-hawks/athletes/zach-johnson/football/stats/?careerid=1j8v5j9f4ok00,1j8v5j9f4ok00,QB,Hart,CA,2788,2788,232.3,221,371,0.596,27,13,93,12,2019,rushing
313,Keith,Baker,Keith Baker,/la/shreveport/green-oaks-giants/athletes/keith-baker/football/stats/?careerid=uqnkopkofutp9,uqnkopkofutp9,QB,Green Oaks,LA,2785,2785,232.1,169,298,0.567,23,10,100,12,2019,rushing
314,Will,Daniel,Will Daniel,/sc/charleston/first-baptist-school-hurricanes/athletes/will-daniel/football/stats/?careerid=8h89vk73d2ii2,8h89vk73d2ii2,QB,First Baptist School,SC,2779,2779,252.6,159,265,0.6,21,8,110,11,2019,rushing
315,Luke,Goode,Luke Goode,/in/fort-wayne/homestead-spartans/athletes/luke-goode/football/stats/?careerid=rmugsc86vh5m6,rmugsc86vh5m6,QB,Homestead,IN,2778,2778,231.5,175,286,0.612,27,2,122,12,2019,rushing
316,Canaan,Mobley,Canaan Mobley,/fl/orlando/dr-phillips-panthers/athletes/canaan-mobley/football/stats/?careerid=nqod9nea6s6i2,nqod9nea6s6i2,QB,Edgewater,FL,2777,2777,185.1,174,289,0.602,27,8,112,15,2019,rushing
317,Hess,Horne,Hess Horne,/al/eufaula/eufaula-tigers/athletes/hess-horne/football/stats/?careerid=c1tvv7qq947bb,c1tvv7qq947bb,QB,Eufaula,AL,2763,2763,230.2,191,301,0.635,32,9,116,12,2019,rushing
318,Blake,Tash,Blake Tash,/mo/joplin/joplin-eagles/athletes/blake-tash/football/stats/?careerid=daj8dfj27mcj3,daj8dfj27mcj3,QB,Joplin,MO,2760,2760,197.1,194,257,0.755,31,3,144,14,2019,rushing
319,Lance,Hoffsommer,Lance Hoffsommer,/ks/sedgwick/sedgwick-cardinals/athletes/lance-hoffsommer/football/stats/?careerid=iiv1vq79k2k22,iiv1vq79k2k22,QB,Sedgwick,KS,2756,2756,275.6,169,271,0.624,33,4,130,10,2019,rushing
