rushing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,rushing_yards,rushing_yards_per_game,comp,rushing_attempts,pct,rushing_touchdowns,int,rate,games_played,year,category
213,Jacob,Bailey,Jacob Bailey,/ok/tulsa/berryhill-chiefs/athletes/jacob-bailey/football/stats/?careerid=la1n80f9ric11,la1n80f9ric11,"WR, OLB",Berryhill,OK,3039,3039,233.8,174,250,0.696,36,6,140,13,2016,rushing
214,Trevor,Shue,Trevor Shue,/nc/harrisburg/hickory-ridge-ragin-bulls/athletes/trevor-shue/football/stats/?careerid=6t1020phuq6td,6t1020phuq6td,QB,Hickory Ridge,NC,3037,3037,202.5,172,255,0.675,39,4,141,15,2016,rushing
215,Jacob,Wood,Jacob Wood,/ar/conway/conway-christian-eagles/athletes/jacob-wood/football/stats/?careerid=ig0jqmifjha11,ig0jqmifjha11,QB,Conway Christian,AR,3037,3037,253.1,149,273,0.546,35,11,117,12,2016,rushing
216,Spencer,Petras,Spencer Petras,/ca/kentfield/marin-catholic-wildcats/athletes/spencer-petras/football/stats/?careerid=54rmnfbdaom55,54rmnfbdaom55,QB,Marin Catholic,CA,3036,3036,216.9,172,305,0.564,33,8,116,14,2016,rushing
217,Will,Schneider,Will Schneider,/ks/shawnee-mission/shawnee-mission-north-bison/athletes/will-schneider/football/stats/?careerid=sp081gpu9muo8,sp081gpu9muo8,QB,Shawnee Mission North,KS,3035,3035,275.9,196,358,0.547,31,7,104,11,2016,rushing
218,Coach,Crossland,Coach Crossland,/az/gilbert/higley-knights/athletes/coach-crossland/football/stats/?careerid=6k2pathfbvhcc,6k2pathfbvhcc,QB,Higley,AZ,3034,3034,252.8,181,304,0.595,40,8,122,12,2016,rushing
219,Mike,Dean,Mike Dean,/fl/vero-beach/vero-beach-indians/athletes/mike-dean/football/stats/?careerid=ju7i8olhvnt44,ju7i8olhvnt44,QB,Vero Beach,FL,3032,3032,252.7,197,284,0.694,33,3,139,12,2016,rushing
220,Logan,Leiby,Logan Leiby,/pa/selinsgrove/selinsgrove-seals/athletes/logan-leiby/football/stats/?careerid=b6vlmncjmnh66,b6vlmncjmnh66,"QB, SS",Selinsgrove,PA,3029,3029,252.4,233,379,0.615,24,9,98,12,2016,rushing
221,Matt,Corral,Matt Corral,/ca/westlake-village/oaks-christian-lions/athletes/matt-corral/football/stats/?careerid=cd0qhm9897bsc,cd0qhm9897bsc,QB,Oaks Christian,CA,3025,3025,302.5,151,235,0.643,22,3,134,10,2016,rushing
222,Brian,Hamilton,Brian Hamilton,/tx/albany/albany-lions/athletes/brian-hamilton/football/stats/?careerid=u3jr188r14ep9,u3jr188r14ep9,"QB, FS",Albany,TX,3024,3024,232.6,205,292,0.702,41,7,133,13,2016,rushing
223,Conor,Bardue,Conor Bardue,/wa/lake-stevens/lake-stevens-vikings/athletes/conor-bardue/football/stats/?careerid=r0jdaang7at77,r0jdaang7at77,QB,Lake Stevens,WA,3023,3023,251.9,182,255,0.714,41,10,134,12,2016,rushing
224,Stone,Smartt,Stone Smartt,/ca/loomis/del-oro-golden-eagles/athletes/stone-smartt/football/stats/?careerid=l1mrgd6hassj3,l1mrgd6hassj3,"QB, FS",Del Oro,CA,3021,3021,188.8,174,254,0.685,29,7,135,16,2016,rushing
225,John Stephen,Jones,John Stephen Jones,/tx/dallas/highland-park-scots/athletes/john-stephen-jones/football/stats/?careerid=d8qi0nfj9jtee,d8qi0nfj9jtee,QB,Highland Park,TX,3017,3017,201.1,202,335,0.603,30,7,111,15,2016,rushing
226,Jerod,Lonaker,Jerod Lonaker,/ky/union/cooper-jaguars/athletes/jerod-lonaker/football/stats/?careerid=iacc9sb50mv77,iacc9sb50mv77,QB,Cooper,KY,3015,3015,274.1,183,314,0.583,31,6,116,11,2016,rushing
227,Tristan,Short,Tristan Short,/al/verbena/verbena-red-devils/athletes/tristan-short/football/stats/?careerid=7unkl77vks1sc,7unkl77vks1sc,"QB, FS",Verbena,AL,3015,3015,274.1,169,282,0.599,45,5,129,11,2016,rushing
228,Collin,Smith,Collin Smith,/pa/ligonier/ligonier-valley-rams/athletes/collin-smith/football/stats/?careerid=djgejdtv6gah1,djgejdtv6gah1,"QB, SS",Ligonier Valley,PA,3011,3011,215.1,163,274,0.595,42,4,131,14,2016,rushing
229,Joe,Johnson,Joe Johnson,/ms/vicksburg/vicksburg-gators/athletes/joe-johnson/football/stats/?careerid=06kc57s6clen7,06kc57s6clen7,QB,Vicksburg,MS,3010,3010,231.5,213,317,0.672,31,12,114,13,2016,rushing
230,John,Buksa,John Buksa,/ca/long-beach/st-anthony-saints/athletes/john-buksa/football/stats/?careerid=pf5r23lr9bp99,pf5r23lr9bp99,"QB, DB",St. Anthony,CA,3009,3009,188.1,167,320,0.522,32,7,109,16,2016,rushing
231,Caleb,Mitchell,Caleb Mitchell,/ga/lilburn/parkview-panthers/athletes/caleb-mitchell/football/stats/?careerid=sg7ccc3agd4aa,sg7ccc3agd4aa,QB,Parkview,GA,3007,3007,250.6,222,346,0.642,28,9,108,12,2016,rushing
232,Nathan,Lamb,Nathan Lamb,/ca/tulare/tulare-union-the-tribe/athletes/nathan-lamb/football/stats/?careerid=lqoon45hnn400,lqoon45hnn400,QB,Tulare Union,CA,3007,3007,273.4,203,260,0.781,30,7,143,11,2016,rushing
233,Gavin,Murr,Gavin Murr,/tx/san-augustine/san-augustine-wolves/athletes/gavin-murr/football/stats/?careerid=2m1lsfjnal1o8,2m1lsfjnal1o8,"QB, FS",San Augustine,TX,3007,3007,231.3,175,306,0.572,32,8,115,13,2016,rushing
234,Kolten,Gibson,Kolten Gibson,/tn/cleveland/walker-valley-mustangs/athletes/kolten-gibson/football/stats/?careerid=ks8kurqphasm6,ks8kurqphasm6,QB,Walker Valley,TN,3004,3004,273.1,193,307,0.629,29,5,120,11,2016,rushing
235,Evan,Stambaugh,Evan Stambaugh,/in/lebanon/lebanon-tigers/athletes/evan-stambaugh/football/stats/?careerid=qf80r8a0rd1dd,qf80r8a0rd1dd,"QB, SS",Lebanon,IN,3004,3004,273.1,158,260,0.608,39,9,126,11,2016,rushing
236,Landon,Ledbetter,Landon Ledbetter,/tx/midlothian/midlothian-heritage-jaguars/athletes/landon-ledbetter/football/stats/?careerid=430hfjfusn7sc,430hfjfusn7sc,QB,Midlothian Heritage,TX,3002,3002,230.9,166,258,0.643,39,8,131,13,2016,rushing
237,Ryan,Glover,Ryan Glover,/ga/college-park/woodward-academy-war-eagles/athletes/ryan-glover/football/stats/?careerid=su0lpkg59je00,su0lpkg59je00,QB,Woodward Academy,GA,2998,2998,230.6,165,251,0.657,37,4,140,13,2016,rushing
238,Adrian,Miller,Adrian Miller,/ms/foxworth/west-marion-trojans/athletes/adrian-miller/football/stats/?careerid=74os8dcboi599,74os8dcboi599,"QB, FS",West Marion,MS,2989,2989,249.1,188,324,0.58,37,19,103,12,2016,rushing
239,Bridger,Parrish,Bridger Parrish,/wa/union-gap/la-salle-lightning/athletes/bridger-parrish/football/stats/?careerid=slcqm3jmkqen7,slcqm3jmkqen7,"QB, DE",La Salle,WA,2985,2985,248.8,156,253,0.617,36,6,132,12,2016,rushing
240,Jake,Haener,Jake Haener,/ca/danville/monte-vista-mustangs/athletes/jake-haener/football/stats/?careerid=bce6nfsmsh011,bce6nfsmsh011,QB,Monte Vista,CA,2976,2976,228.9,170,279,0.609,37,8,125,13,2016,rushing
241,Blake,Begner,Blake Begner,/il/peoria-heights/peoria-heights-quest-charter-academy/athletes/blake-begner/football/stats/?careerid=d36d85ohgq0h1,d36d85ohgq0h1,QB,Peoria Heights/Quest Charter Academy,IL,2971,2971,330.1,204,341,0.598,25,11,99,9,2016,rushing
242,Ryan,Goodwin,Ryan Goodwin,/nc/greenville/jh-rose-rampants/athletes/ryan-goodwin/football/stats/?careerid=sfoan047arlm6,sfoan047arlm6,QB,J.H. Rose,NC,2970,2970,270.0,159,257,0.619,36,8,128,11,2016,rushing
243,Isaiah,Steele,Isaiah Steele,/ca/santa-rosa/santa-rosa-panthers/athletes/isaiah-steele/football/stats/?careerid=pjrudbhc67f88,pjrudbhc67f88,"QB, WR",Santa Rosa,CA,2966,2966,247.2,165,287,0.575,35,7,122,12,2016,rushing
244,Cade,Fennegan,Cade Fennegan,/tx/dallas/wilson-wildcats/athletes/cade-fennegan/football/stats/?careerid=5a15sr24knfn7,5a15sr24knfn7,QB,Wilson,TX,2965,2965,247.1,216,334,0.647,45,11,119,12,2016,rushing
245,Cameron,Rendo,Cameron Rendo,/mi/watervliet/watervliet-panthers/athletes/cameron-rendo/football/stats/?careerid=s7ui96u07hjbb,s7ui96u07hjbb,"QB, OLB",Watervliet,MI,2963,2963,296.3,176,266,0.662,34,5,135,10,2016,rushing
246,Jack,Mcdaniels,Jack Mcdaniels,/va/lorton/south-county-stallions/athletes/jack-mcdaniels/football/stats/?careerid=jcqtolcdoeoj3,jcqtolcdoeoj3,QB,South County,VA,2956,2956,246.3,224,331,0.677,36,15,113,12,2016,rushing
247,Jason,Bean,Jason Bean,/tx/mansfield/lake-ridge-eagles/athletes/jason-bean/football/stats/?careerid=khdn945e2bv33,khdn945e2bv33,QB,Lake Ridge,TX,2956,2956,227.4,185,350,0.529,29,14,92,13,2016,rushing
248,Seth,Becker,Seth Becker,/oh/mt-orab/western-brown-broncos/athletes/seth-becker/football/stats/?careerid=4gvog8bb73744,4gvog8bb73744,,Western Brown,OH,2955,2955,295.5,212,339,0.625,27,18,95,10,2016,rushing
249,Dominique,Shoffner,Dominique Shoffner,/nc/apex/middle-creek-mustangs/athletes/dominique-shoffner/football/stats/?careerid=b98kuh1ut0hvf,b98kuh1ut0hvf,QB,Middle Creek,NC,2952,2952,196.8,203,309,0.657,38,6,128,15,2016,rushing
250,Mason,Streater,Mason Streater,/sc/spartanburg/boiling-springs-bulldogs/athletes/mason-streater/football/stats/?careerid=486a46e2r2eue,486a46e2r2eue,QB,Boiling Springs,SC,2949,2949,210.6,188,290,0.648,22,7,114,14,2016,rushing
251,Jordan,Pachot,Jordan Pachot,/ca/redlands/citrus-valley-blackhawks/athletes/jordan-pachot/football/stats/?careerid=eso0la8cf1vm6,eso0la8cf1vm6,QB,Citrus Valley,CA,2941,2941,294.1,171,284,0.602,28,13,109,10,2016,rushing
252,Chase,Griffin,Chase Griffin,/tx/hutto/hutto-hippos/athletes/chase-griffin/football/stats/?careerid=040l5pebl2li2,040l5pebl2li2,QB,Hutto,TX,2940,2940,267.3,226,363,0.623,32,13,102,11,2016,rushing
253,Cam,Roane,Cam Roane,/tx/colleyville/colleyville-heritage-panthers/athletes/cam-roane/football/stats/?careerid=p2ga95v9hr1sc,p2ga95v9hr1sc,QB,Colleyville Heritage,TX,2937,2937,225.9,168,293,0.573,33,6,121,13,2016,rushing
254,Josh,Oedewaldt,Josh Oedewaldt,/ca/santee/santana-sultans/athletes/josh-oedewaldt/football/stats/?careerid=vbl40iij1a5sc,vbl40iij1a5sc,QB,Santana,CA,2934,2934,225.7,207,344,0.602,33,12,105,13,2016,rushing
255,Curtis,Wolfe,Curtis Wolfe,/az/yuma/cibola-raiders/athletes/curtis-wolfe/football/stats/?careerid=nkbmdu1il0q00,nkbmdu1il0q00,QB,Cibola,AZ,2932,2932,293.2,202,319,0.633,34,7,120,10,2016,rushing
256,Re-al,Mitchell,Re-al Mitchell,/ca/bellflower/st-john-bosco-braves/athletes/re-al-mitchell/football/stats/?careerid=5bmp2h3hb6tsc,5bmp2h3hb6tsc,QB,St. John Bosco,CA,2932,2932,195.5,198,294,0.673,30,10,120,15,2016,rushing
257,Zach,Esau,Zach Esau,/ks/hesston/hesston-swathers/athletes/zach-esau/football/stats/?careerid=bi1g6v5cj7gn7,bi1g6v5cj7gn7,"QB, WR",Hesston,KS,2927,2927,209.1,173,287,0.603,30,14,109,14,2016,rushing
258,Tyler,Vander waal,Tyler Vander waal,/ca/sacramento/christian-brothers-falcons/athletes/tyler-vander-waal/football/stats/?careerid=2rnrlruoq65ue,2rnrlruoq65ue,QB,Christian Brothers,CA,2926,2926,209.0,202,333,0.607,25,9,103,14,2016,rushing
259,Joseph,Mischler,Joseph Mischler,/pa/erie/cathedral-prep-ramblers/athletes/joseph-mischler/football/stats/?careerid=iag6ure0o3344,iag6ure0o3344,"QB, P",Cathedral Prep,PA,2924,2924,208.9,170,294,0.578,38,9,119,14,2016,rushing
260,Chris,Lubinsky,Chris Lubinsky,/ca/ceres/ceres-bulldogs/athletes/chris-lubinsky/football/stats/?careerid=g10ju4lja7ai2,g10ju4lja7ai2,QB,Ceres,CA,2918,2918,291.8,237,366,0.648,28,8,106,10,2016,rushing
261,Jay,Saunders,Jay Saunders,/ga/norman-park/colquitt-county-packers/athletes/jay-saunders/football/stats/?careerid=obnhqud3so455,obnhqud3so455,QB,Colquitt County,GA,2915,2915,224.2,197,325,0.606,23,9,102,13,2016,rushing
262,Taylor,Hayes,Taylor Hayes,/al/piedmont/piedmont-bulldogs/athletes/taylor-hayes/football/stats/?careerid=f6lgmuluo6tj3,f6lgmuluo6tj3,"QB, SS",Piedmont,AL,2914,2914,264.9,148,201,0.736,43,1,153,11,2016,rushing
263,Malik,Cunningham,Malik Cunningham,/al/montgomery/park-crossing-thunderbirds/athletes/malik-cunningham/football/stats/?careerid=dg7k0e9csn888,dg7k0e9csn888,"QB, WR",Park Crossing,AL,2913,2913,208.1,177,281,0.63,30,8,121,14,2016,rushing
264,Nick,Sipe,Nick Sipe,/ca/villa-park/villa-park-spartans/athletes/nick-sipe/football/stats/?careerid=hioa939aju811,hioa939aju811,QB,Villa Park,CA,2904,2904,264.0,199,313,0.636,29,9,113,11,2016,rushing
265,Hajj-malik,Williams,Hajj-malik Williams,/ga/atlanta/hapeville-charter-hornets/athletes/hajj-malik-williams/football/stats/?careerid=ia124cpktgum6,ia124cpktgum6,QB,Hapeville Charter,GA,2901,2901,207.2,175,303,0.578,27,10,106,14,2016,rushing
266,Dayne,Keller,Dayne Keller,/in/newburgh/castle-knights/athletes/dayne-keller/football/stats/?careerid=8ak7tkkct83dd,8ak7tkkct83dd,QB,Castle,IN,2899,2899,241.6,208,331,0.628,31,10,110,12,2016,rushing
267,Cooper,Jones,Cooper Jones,/ca/lake-forest/el-toro-chargers/athletes/cooper-jones/football/stats/?careerid=mg3vnlt8v9ih1,mg3vnlt8v9ih1,QB,El Toro,CA,2893,2893,263.0,220,385,0.571,22,13,86,11,2016,rushing
268,Spencer,Rattler,Spencer Rattler,/az/phoenix/pinnacle-pioneers/athletes/spencer-rattler/football/stats/?careerid=0s12r73utm4k4,0s12r73utm4k4,QB,Pinnacle,AZ,2893,2893,263.0,220,352,0.625,29,10,104,11,2016,rushing
269,Tyler,Phelps,Tyler Phelps,/fl/gulf-breeze/gulf-breeze-dolphins/athletes/tyler-phelps/football/stats/?careerid=4oaq8mgvo7tbb,4oaq8mgvo7tbb,QB,Gulf Breeze,FL,2891,2891,262.8,181,285,0.635,26,5,120,11,2016,rushing
270,Derrick,Smashum,Derrick Smashum,/co/aurora/vista-peak-prep-bison/athletes/derrick-smashum/football/stats/?careerid=mdt4jbplgnlh1,mdt4jbplgnlh1,QB,Vista PEAK Prep,CO,2889,2889,288.9,167,265,0.63,40,8,127,10,2016,rushing
271,Kason,Davis,Kason Davis,/tx/carthage/carthage-bulldogs/athletes/kason-davis/football/stats/?careerid=7igsv24o2dl11,7igsv24o2dl11,QB,Carthage,TX,2887,2887,206.2,205,355,0.577,29,8,102,14,2016,rushing
272,Rhett,Rodriguez,Rhett Rodriguez,/az/tucson/catalina-foothills-falcons/athletes/rhett-rodriguez/football/stats/?careerid=j611i6eufqo11,j611i6eufqo11,QB,Catalina Foothills,AZ,2887,2887,222.1,140,220,0.636,30,3,141,13,2016,rushing
273,Spencer,Zur,Spencer Zur,/ut/park-city/park-city-miners/athletes/spencer-zur/football/stats/?careerid=7a2vfd21t4kdd,7a2vfd21t4kdd,QB,Park City,UT,2884,2884,240.3,211,368,0.573,24,10,93,12,2016,rushing
274,Nick,Beasley,Nick Beasley,/ut/kamas/south-summit-wildcats/athletes/nick-beasley/football/stats/?careerid=m9bf5maikt333,m9bf5maikt333,QB,South Summit,UT,2884,2884,262.2,195,322,0.606,36,15,108,11,2016,rushing
275,Lance,Hunter,Lance Hunter,/nc/ahoskie/hertford-county-bears/athletes/lance-hunter/football/stats/?careerid=fqod2cq9n4s11,fqod2cq9n4s11,QB,Hertford County,NC,2882,2882,205.9,198,362,0.547,34,11,99,14,2016,rushing
276,Trey,Wilson,Trey Wilson,/oh/bellefontaine/benjamin-logan-raiders/athletes/trey-wilson/football/stats/?careerid=c8ei6t4mb1t99,c8ei6t4mb1t99,"QB, FS",Benjamin Logan,OH,2881,2881,261.9,139,245,0.567,33,14,114,11,2016,rushing
277,Moses,Deanda,Moses Deanda,/ca/corona/corona-panthers/athletes/moses-deanda/football/stats/?careerid=2tncfp9squt33,2tncfp9squt33,"QB, WR",Corona,CA,2879,2879,287.9,211,335,0.63,22,19,89,10,2016,rushing
278,Jaalon,Frazier,Jaalon Frazier,/ga/hinesville/liberty-county-panthers/athletes/jaalon-frazier/football/stats/?careerid=m2g6sit0j56rb,m2g6sit0j56rb,QB,Liberty County,GA,2878,2878,221.4,167,295,0.566,41,4,124,13,2016,rushing
279,Antonio,Gilbert,Antonio Gilbert,/ga/fort-valley/peach-county-trojans/athletes/antonio-gilbert/football/stats/?careerid=1o66fo1bg6gff,1o66fo1bg6gff,QB,Peach County,GA,2877,2877,205.5,200,319,0.627,30,6,115,14,2016,rushing
280,Jaylon,Jackson,Jaylon Jackson,/tx/cedar-hill/cedar-hill-longhorns/athletes/jaylon-jackson/football/stats/?careerid=vjsrdijlrv2k4,vjsrdijlrv2k4,QB,Cedar Hill,TX,2876,2876,261.5,190,273,0.696,37,5,136,11,2016,rushing
281,Alex,Tejeda,Alex Tejeda,/ca/chula-vista/hilltop-lancers/athletes/alex-tejeda/football/stats/?careerid=5v4pnbj8j5otd,5v4pnbj8j5otd,"QB, WR",Hilltop,CA,2874,2874,239.5,255,392,0.651,24,3,104,12,2016,rushing
282,Trey,Mitchell,Trey Mitchell,/tn/knoxville/knoxville-central-bobcats/athletes/trey-mitchell/football/stats/?careerid=qoine19nullaa,qoine19nullaa,QB,Knoxville Central,TN,2872,2872,191.5,181,325,0.557,33,13,102,15,2016,rushing
283,Brandon,Battle,Brandon Battle,/wa/yakima/west-valley-rams/athletes/brandon-battle/football/stats/?careerid=9ae9kv9nmqo00,9ae9kv9nmqo00,"QB, WR",West Valley,WA,2871,2871,287.1,204,329,0.62,27,14,100,10,2016,rushing
284,Kyle,Lindquist,Kyle Lindquist,/ca/chico/pleasant-valley-vikings/athletes/kyle-lindquist/football/stats/?careerid=v8c84657hvrqa,v8c84657hvrqa,QB,Pleasant Valley,CA,2871,2871,205.1,185,334,0.554,35,4,114,14,2016,rushing
285,Cade,Hart,Cade Hart,/la/shreveport/calvary-baptist-academy-cavaliers/athletes/cade-hart/football/stats/?careerid=01hmbfo4m2vaa,01hmbfo4m2vaa,QB,Calvary Baptist Academy,LA,2871,2871,239.2,166,267,0.622,27,6,123,12,2016,rushing
286,Eddy,Pierce,Eddy Pierce,/ms/heidelberg/heidelberg-oilers/athletes/eddy-pierce/football/stats/?careerid=0jsis3cr64oqa,0jsis3cr64oqa,ATH,Heidelberg,MS,2871,2871,220.8,152,265,0.574,26,7,117,13,2016,rushing
287,Bryce,Wallace,Bryce Wallace,/tn/lewisburg/marshall-county-tigers/athletes/bryce-wallace/football/stats/?careerid=q82qsq1ub9eqa,q82qsq1ub9eqa,QB,Marshall County,TN,2870,2870,205.0,209,291,0.718,31,7,129,14,2016,rushing
288,Ben,Nienhuis,Ben Nienhuis,/wi/oconomowoc/oconomowoc-raccoons/athletes/ben-nienhuis/football/stats/?careerid=hinmr46iu0ql5,hinmr46iu0ql5,QB,Oconomowoc,WI,2870,2870,287.0,190,310,0.613,29,1,122,10,2016,rushing
289,Jared,Wood,Jared Wood,/az/florence/florence-gophers/athletes/jared-wood/football/stats/?careerid=0gjo5u47d5nh1,0gjo5u47d5nh1,QB,Florence,AZ,2870,2870,239.2,158,266,0.594,37,7,125,12,2016,rushing
290,Brycen,Mussina,Brycen Mussina,/pa/montoursville/montoursville-warriors/athletes/brycen-mussina/football/stats/?careerid=7fr4i0anqcf44,7fr4i0anqcf44,"QB, DB",Montoursville,PA,2866,2866,220.5,169,338,0.5,30,18,86,13,2016,rushing
291,Cory,Babineau,Cory Babineau,/ct/trumbull/st-joseph-cadets/athletes/cory-babineau/football/stats/?careerid=k3i4j3hktviue,k3i4j3hktviue,QB,St. Joseph,CT,2860,2860,220.0,215,339,0.634,31,4,116,13,2016,rushing
292,Thomas,Stevens,Thomas Stevens,/ms/columbus/new-hope-trojans/athletes/thomas-stevens/football/stats/?careerid=3d47rh9siem00,3d47rh9siem00,QB,New Hope,MS,2858,2858,259.8,194,311,0.624,29,12,107,11,2016,rushing
293,Dylan,Bierman,Dylan Bierman,/ok/tulsa/metro-christian-patriots/athletes/dylan-bierman/football/stats/?careerid=bb65g69oi3gi2,bb65g69oi3gi2,QB,Metro Christian,OK,2857,2857,285.7,194,313,0.62,33,5,120,10,2016,rushing
294,Jeremiah,Galaviz,Jeremiah Galaviz,/ca/farmersville/farmersville-aztecs/athletes/jeremiah-galaviz/football/stats/?careerid=cn484560jvkqa,cn484560jvkqa,QB,Farmersville,CA,2853,2853,259.4,165,307,0.537,31,14,100,11,2016,rushing
295,Nick,Zell,Nick Zell,/ca/brentwood/heritage-patriots/athletes/nick-zell/football/stats/?careerid=kan0iugvod6g0,kan0iugvod6g0,QB,Heritage,CA,2852,2852,237.7,223,374,0.596,39,11,106,12,2016,rushing
296,Michael,Mcfarlane,Michael Mcfarlane,/fl/orlando/lake-nona-lions/athletes/michael-mcfarlane/football/stats/?careerid=7ao4kkql1pg44,7ao4kkql1pg44,QB,Lake Nona,FL,2850,2850,259.1,246,393,0.626,18,11,88,11,2016,rushing
297,Kyler,Ree,Kyler Ree,/ok/pocola/pocola-indians/athletes/kyler-ree/football/stats/?careerid=ump0nfgjclpm6,ump0nfgjclpm6,"QB, CB",Pocola,OK,2850,2850,259.1,206,417,0.494,18,15,71,11,2016,rushing
298,Tyson,Williams,Tyson Williams,/ar/jonesboro/jonesboro-hurricane/athletes/tyson-williams/football/stats/?careerid=bbcjs0c9phdsc,bbcjs0c9phdsc,QB,Jonesboro,AR,2846,2846,258.7,153,220,0.695,37,9,135,11,2016,rushing
299,Corbee,Wilson,Corbee Wilson,/ga/ringgold/heritage-generals/athletes/corbee-wilson/football/stats/?careerid=edh863sfqsm99,edh863sfqsm99,QB,Heritage,GA,2840,2840,236.7,174,312,0.558,34,7,113,12,2016,rushing
300,Andrew,McCormick,Andrew McCormick,/in/kendallville/east-noble-knights/athletes/andrew-mccormick/football/stats/?careerid=7m8flimb3bc99,7m8flimb3bc99,,East Noble,IN,2835,2835,257.7,222,314,0.707,42,8,128,11,2016,rushing
301,Austin,Mccullough,Austin Mccullough,/ca/ridgecrest/burroughs-burros/athletes/austin-mccullough/football/stats/?careerid=9rievjnv9v1sc,9rievjnv9v1sc,QB,Burroughs,CA,2835,2835,257.7,207,343,0.603,26,18,90,11,2016,rushing
302,Steven,Garcia,Steven Garcia,/ca/redlands/redlands-terriers/athletes/steven-garcia/football/stats/?careerid=925kpj291r7bb,925kpj291r7bb,QB,Redlands,CA,2835,2835,236.2,198,340,0.582,30,7,106,12,2016,rushing
303,Cale,Fulsom,Cale Fulsom,/ar/russellville/russellville-cyclones/athletes/cale-fulsom/football/stats/?careerid=ippjpan5q41o8,ippjpan5q41o8,QB,Russellville,AR,2834,2834,218.0,234,352,0.665,26,7,107,13,2016,rushing
304,Matthew,Cavallaro,Matthew Cavallaro,/pa/milford/delaware-valley-warriors/athletes/matthew-cavallaro/football/stats/?careerid=2udp1hlv1qkbb,2udp1hlv1qkbb,QB,Delaware Valley,PA,2827,2827,235.6,173,289,0.599,34,9,119,12,2016,rushing
305,Jimmy,Weirick,Jimmy Weirick,/oh/pickerington/pickerington-north-panthers/athletes/jimmy-weirick/football/stats/?careerid=9aiukmoqlvqn7,9aiukmoqlvqn7,"QB, FS",Pickerington North,OH,2827,2827,235.6,170,315,0.54,28,7,105,12,2016,rushing
306,Warren,Bryan,Warren Bryan,/ca/la-verne/damien-spartans/athletes/warren-bryan/football/stats/?careerid=0ghvtbmrueuff,0ghvtbmrueuff,QB,Damien,CA,2825,2825,256.8,183,313,0.585,25,11,100,11,2016,rushing
307,Trent,Hites,Trent Hites,/oh/kenton/kenton-wildcats/athletes/trent-hites/football/stats/?careerid=ecruioan6kpj3,ecruioan6kpj3,QB,Kenton,OH,2822,2822,282.2,224,360,0.622,24,20,86,10,2016,rushing
308,Jacob,Carter,Jacob Carter,/ms/pontotoc/pontotoc-warriors/athletes/jacob-carter/football/stats/?careerid=53cqtk5jfg7ue,53cqtk5jfg7ue,"QB, FS",Pontotoc,MS,2818,2818,187.9,200,322,0.621,33,5,118,15,2016,rushing
309,Reese,Nichols,Reese Nichols,/sc/irmo/dutch-fork-silver-foxes/athletes/reese-nichols/football/stats/?careerid=lh97lhcenm0dd,lh97lhcenm0dd,QB,Dutch Fork,SC,2817,2817,187.8,167,298,0.56,22,7,103,15,2016,rushing
310,Max,Nall,Max Nall,/wa/seattle/garfield-bulldogs/athletes/max-nall/football/stats/?careerid=tfb85k9glqgk4,tfb85k9glqgk4,QB,Garfield,WA,2817,2817,281.7,165,255,0.647,25,3,130,10,2016,rushing
311,Harrison,Bailey,Harrison Bailey,/ga/marietta/marietta-blue-devils/athletes/harrison-bailey/football/stats/?careerid=8a57rsuahnv99,8a57rsuahnv99,QB,Marietta,GA,2812,2812,281.2,208,363,0.573,21,7,93,10,2016,rushing
312,Jack,Grissom,Jack Grissom,/tn/cordova/first-assembly-christian-crusaders/athletes/jack-grissom/football/stats/?careerid=7s3kdrck9q0ue,7s3kdrck9q0ue,QB,First Assembly Christian,TN,2812,2812,234.3,205,355,0.577,29,7,102,12,2016,rushing
313,Tyler,Visser,Tyler Visser,/id/gooding/gooding-senators/athletes/tyler-visser/football/stats/?careerid=f3bu1cjegil22,f3bu1cjegil22,"QB, WR",Gooding,ID,2811,2811,234.2,153,240,0.638,34,9,128,12,2016,rushing
314,Dylan,Mlinarich,Dylan Mlinarich,/il/elgin/st-edward-green-wave/athletes/dylan-mlinarich/football/stats/?careerid=05j8i60ss01m6,05j8i60ss01m6,"QB, P",St. Edward,IL,2809,2809,312.1,214,378,0.566,33,21,86,9,2016,rushing
315,Joe,Dolincheck,Joe Dolincheck,/ne/bellevue/bellevue-west-thunderbirds/athletes/joe-dolincheck/football/stats/?careerid=s4khkbbkhtb77,s4khkbbkhtb77,"QB, DE",Bellevue West,NE,2806,2806,215.8,172,269,0.639,25,5,122,13,2016,rushing
316,Stephon,Favela,Stephon Favela,/ca/stockton/stagg-delta-kings/athletes/stephon-favela/football/stats/?careerid=jonh6a9888vi2,jonh6a9888vi2,QB,Stagg,CA,2799,2799,254.5,215,383,0.561,25,15,85,11,2016,rushing
317,Dylan,Mccaffrey,Dylan Mccaffrey,/co/highlands-ranch/valor-christian-eagles/athletes/dylan-mccaffrey/football/stats/?careerid=5v2sp1hjjo088,5v2sp1hjjo088,QB,Valor Christian,CO,2796,2796,199.7,204,306,0.667,31,5,123,14,2016,rushing
318,Stone,Samaras,Stone Samaras,/co/broomfield/holy-family-tigers/athletes/stone-samaras/football/stats/?careerid=bck4ocli3kdp9,bck4ocli3kdp9,QB,Holy Family,CO,2794,2794,254.0,175,292,0.599,33,15,108,11,2016,rushing
