id,team,name,firstName,lastName,weight,height,jersey,position,hometown,teamColor,teamColorSecondary,season
4824124,Boston College,Alex Broome,Alex,Broome,194.0,66.0,20.0,RB,Nashville,#8c2232,#dbcca6,2022
4876804,Davidson,Alex Carman,Alex,Carman,255.0,74.0,62.0,OL,Duluth,#null,#e51837,2022
4426904,Princeton,Alex Cherry,Alex,Cherry,245.0,75.0,84.0,WR,Norwood,#null,#ff6000,2022
5101644,Eastern Kentucky,Alex Cline,Alex,Cline,250.0,72.0,,LS,Shelbyville,#660819,#f0f0f0,2022
4574650,Valparaiso,Alex Conlin,Alex,Conlin,230.0,74.0,82.0,TE,Louisville,#794500,#null,2022
4877502,Tennessee Tech,Alex Delk,Alex,Delk,312.0,75.0,78.0,OL,Cookeville,#5A4099,#ffde00,2022
4367122,Towson,Alex Desire,Alex,Desire,310.0,76.0,73.0,OL,Burlington,#FFC229,#null,2022
5095784,The Citadel,Alex Dure,Alex,Dure,295.0,74.0,59.0,OL,Lake Butler,#002b5c,#f0f0f0,2022
5081345,Iowa,Alex Eichmann,Alex,Eichmann,210.0,74.0,17.0,WR,Sussex,#000000,#FFCD00,2022
5092326,Old Dominion,Alex Gutierrez,Alex,Gutierrez,263.0,75.0,76.0,DL,Ashburn,#00507d,#a1d2f1,2022
5084405,Pennsylvania,Alex Haight,Alex,Haight,190.0,74.0,11.0,WR,Delhi,#082A74,#a6163d,2022
5082660,Colorado,Alex Harkey,Alex,Harkey,327.0,78.0,71.0,OL,Austin,#CFB87C,#000000,2022
5084509,SE Louisiana,Alex Harris,Alex,Harris,295.0,77.0,77.0,OL,Denham Springs,#215732,#ffc72c,2022
4869313,Central Michigan,Alex Heininger,Alex,Heininger,295.0,76.0,67.0,OL,Rochester,#6a0032,#ffc82e,2022
5083980,Jackson State,Alex Henton,Alex,Henton,225.0,76.0,88.0,TE,Fort Valley,#123297,#b5b7ba,2022
5084361,Morehead State,Alex Herrera,Alex,Herrera,225.0,74.0,32.0,TE,Linden,#094FA3,#fed91a,2022
4876961,Presbyterian,Alex Herriott,Alex,Herriott,210.0,71.0,44.0,LB,Hanahan,#194896,#990134,2022
4427543,Montana,Alex Hurlburt,Alex,Hurlburt,242.0,75.0,55.0,DE,Salem,#751D4A,#666666,2022
5084763,Northern Arizona,Alexis Sanchez,Alexis,Sanchez,335.0,75.0,78.0,G,Glendale,#003976,#1b3069,2022
5083927,Samford,Alex Jarrell,Alex,Jarrell,200.0,77.0,60.0,LB,Spanish Fort,#005485,#bc0023,2022
4249798,South Dakota,Alex Jensen,Alex,Jensen,290.0,79.0,70.0,OL,Plymouth,#CD1241,#f0f0f0,2022
5083420,Columbia,Aaron Yoo,Aaron,Yoo,215.0,74.0,39.0,LS,Suwanee,#174785,#004b85,2022
5087306,Howard,A'Drian Ramsey,A'Drian,Ramsey,170.0,73.0,21.0,DB,Tampa,#003a63,#e51937,2022
4575300,Fordham,Ahmir Lyles,Ahmir,Lyles,225.0,70.0,52.0,DL,Old Westbury,#830032,#909090,2022
5088246,Stonehill,Aidan Henry,Aidan,Henry,190.0,74.0,88.0,WR,Floral Park,#null,#null,2022
4427872,Yale,Aidan Maloney,Aidan,Maloney,197.0,73.0,81.0,WR,Hillsboro,#004a81,#286dc0,2022
4683150,Virginia,Aidan Ryan,Aidan,Ryan,195.0,73.0,7.0,DB,Fredericksburg,#232d4b,#f84c1e,2022
4878255,Pennsylvania,Aidan Sayin,Aidan,Sayin,200.0,74.0,9.0,QB,Carlsbad,#082A74,#a6163d,2022
4876981,Presbyterian,AJ Seay,A.J.,Seay,190.0,73.0,2.0,CB,Decatur,#194896,#990134,2022
4572906,Middle Tennessee,A.J. Toney,AJ,Toney,177.0,66.0,80.0,WR,Birmingham,#006db6,#ffffff,2022
5085437,Western Kentucky,AJ Yasilli,A.J.,Yasilli,220.0,72.0,38.0,LB,Frisco,#F32026,#b3b5b8,2022
4890138,Bowling Green,Alan Anaya,Alan,Anaya,185.0,66.0,98.0,PK,Mexico City,#2b1000,#492000,2022
5096938,Alcorn State,Albert Day,Albert,Day,220.0,70.0,22.0,LB,Camden,#4b0058,#46166a,2022
5084817,Houston Christian,Alberto Arroyo,Alberto,Arroyo,180.0,73.0,37.0,PK,Carpinteria,#00539c,#null,2022
4694555,Dayton,Alec Keathley,Alec,Keathley,230.0,75.0,81.0,TE,Knoxville,#004B8D,#ffffff,2022
5094099,Central Connecticut,AlecZander McCoy,AlecZander,McCoy,290.0,76.0,78.0,OL,Windsor,#1B49A2,#d1d5d8,2022
5081911,Kansas State,Alex Key,Alex,Key,298.0,75.0,74.0,OL,Haysville,#3c0969,#e2e3e4,2022
5083724,Eastern Illinois,Alex Oyawale,Alex,Oyawale,220.0,72.0,11.0,LB,Murrieta,#null,#bebab9,2022
4691761,The Citadel,Alex Shirley,Alex,Shirley,215.0,72.0,,LS,Greenville,#002b5c,#f0f0f0,2022
4869584,Michigan,Alessandro Lorenzetti,Alessandro,Lorenzetti,298.0,77.0,90.0,DL,Montreal,#00274c,#ffcb05,2022
4883965,St. Thomas (MN),Alex Kuntz,Alex,Kuntz,272.0,71.0,50.0,OL,Saint Paul,#null,#null,2022
4917371,Alabama,Alex Rozier,Alex,Rozier,205.0,76.0,52.0,LS,Hattiesburg,#9e1632,#ffffff,2022
5084187,New Mexico State,Alex Sanchez,Alex,Sanchez,200.0,72.0,38.0,LB,Mesa,#891216,#000000,2022
5081526,Navy,Alex Tecza,Alex,Tecza,199.0,72.0,46.0,RB,Pittsburgh,#00225b,#b5a67c,2022
5087139,Duquesne,Alijah Metz,Alijah,Metz,210.0,75.0,52.0,DL,Cumberland,#002D62,#b90b2e,2022
5099367,Western New Mexico,Allen Ortiz,Allen,Ortiz,200.0,75.0,81.0,WR,Lakewood,#null,#null,2022
4911929,James Madison,Alonza Barnett,Alonza,Barnett III,217.0,72.0,14.0,QB,Whitsett,#450084,#b5a068,2022
4696221,Richmond,Andrew Lopez,Andrew,Lopez,175.0,69.0,97.0,P,New Orleans,#9e0712,#b90b2e,2022
5087101,Sacred Heart,Andrew Ryczek,Andrew,Ryczek,188.0,75.0,35.0,P,Round Lake Beach,#a40012,#c29472,2022
4685793,Yale,Andrew Weisz,Andrew,Weisz,305.0,79.0,64.0,OL,West Palm Beach,#004a81,#286dc0,2022
5084741,Northern Arizona,Andy Ruiz,Andy,Ruiz,200.0,73.0,32.0,DB,Flagstaff,#003976,#1b3069,2022
4905597,Miami,Anez Cooper,Anez,Cooper,350.0,78.0,73.0,OL,Pleasant Grove,#005030,#f47321,2022
4893945,Prairie View A&M,Angel Lopez,Angel,Lopez,280.0,74.0,70.0,OL,San Antonio,#4d0960,#null,2022
4685313,UNLV,Anthony Costanzo,Anthony,Costanzo,205.0,75.0,35.0,DB,Miami,#b10202,#ffffff,2022
5083651,Indiana State,Anthony Garzolini,Anthony,Garzolini,200.0,77.0,17.0,QB,Terre Haute,#00669a,#f0f0f0,2022
4876097,Bryant,Anthony Perez,Anthony,Perez,305.0,77.0,77.0,OL,Old Bridge,#null,#9f8343,2022
4890402,South Alabama,Anthony Zaccaro,Anthony,Zaccaro,227.0,73.0,42.0,LS,Melville,#00205B,#BF0D3E,2022
4694072,Bryant,Antonio Zarur,Antonio,Zarur,180.0,72.0,21.0,DB,Boston,#null,#9f8343,2022
4685596,Florida State,Azareye'h Thomas,Azareye'h,Thomas,198.0,74.0,8.0,DB,Niceville,#782f40,#ceb888,2022
4790117,Syracuse,Belizaire Bassette,Belizaire,Bassette,262.0,72.0,97.0,DL,Broward County,#ff6500,#000e54,2022
4890899,Penn State,Ben Chizmar,Ben,Chizmar,224.0,72.0,49.0,LB,Gibsonia,#041E42,#FFFFFF,2022
4431301,Florida A&M,Benjamin Onwuzo,Benjamin,Onwuzo,189.0,71.0,24.0,DB,Miramar,#F89728,#00843d,2022
5085734,Missouri State,Ben Martinez,Ben,Martinez,305.0,75.0,75.0,OL,South Pasadena,#5F0000,#e8e8e8,2022
4890081,Colorado,Ben Reznik,Ben,Reznik,295.0,78.0,72.0,OL,Deerfield,#CFB87C,#000000,2022
4574425,Dayton,Billy Skalitzky,Billy,Skalitzky,185.0,73.0,26.0,WR,Evergreen Park,#004B8D,#ffffff,2022
4578253,Delaware State,Bizzet Woodley,Bizzet,Woodley,215.0,78.0,88.0,WR,Herndon,#FF3630,#009cdd,2022
5081819,Ohio State,Blaize Exline,Blaize,Exline,175.0,70.0,80.0,WR,Salem,#ce1141,#505056,2022
4697605,Northern Arizona,Blake Gamez,Blake,Gamez,300.0,74.0,56.0,OL,Goodyear,#003976,#1b3069,2022
5083460,New Hampshire,Blake Rezk,Blake,Rezk,220.0,76.0,88.0,TE,Wall,#004990,#c3c4c6,2022
4917171,Arizona State,Blazen Lono-Wong,Blazen,Lono-Wong,290.0,76.0,97.0,DL,Waimanalo,#8e0c3a,#ffc72c,2022
5082663,Colorado,Brady Kopetz,Brady,Kopetz,270.0,76.0,86.0,TE,Portland,#CFB87C,#000000,2022
4887635,Stetson,Brady Meitz,Brady,Meitz,190.0,73.0,9.0,QB,Cumming,#0a5640,#56854e,2022
5082265,Colorado State,Brady Radz,Brady,Radz,175.0,74.0,44.0,LS,Denver,#1e4d2b,#c8c372,2022
5151235,Temple,Aaron Anderson Jr.,A.J.,Anderson Jr.,180.0,71.0,33.0,CB,Washington,#A80532,#a7a9ac,2023
5158747,Idaho State,Aaron Blancas,Aaron,Blancas,186.0,69.0,20.0,WR,Selma,#ef8c00,#e9a126,2023
5152339,Davidson,Aaron Carey,Aaron,Carey,205.0,72.0,25.0,RB,Harrisburg,#null,#e51837,2023
4921247,Liberty,Aaron Fenimore,Aaron,Fenimore,295.0,73.0,61.0,OL,Senoia,#071740,#a61f21,2023
4870698,Florida,Aaron Gates,Aaron,Gates,198.0,72.0,13.0,DB,Moreland,#0021a5,#fa4616,2023
5162095,Edinboro University,Aaron Hopkins,Aaron,Hopkins,230.0,75.0,46.0,TE,Oberlin,#null,#null,2023
5086468,Stanford,Aaron Morris,Aaron,Morris,195.0,71.0,31.0,CB,Lowell,#8c1515,#ffffff,2023
5150273,Arkansas,Aaron Smith,Aaron,Smith,300.0,78.0,65.0,OL,Conway,#a41f35,#ffffff,2023
5151600,New Mexico,Aaron Smith,Aaron,Smith,180.0,72.0,29.0,S,Long Beach,#BA0C2F,#a7a8aa,2023
5104816,Indiana,Aaron Stewart,Aaron,Stewart,186.0,70.0,35.0,DB,Fort Wayne,#990000,#edebeb,2023
5150476,Texas A&M,Aaron Trevino,Aaron,Trevino,180.0,68.0,32.0,DB,La Feria,#500000,#ffffff,2023
4871070,Louisville,Aaron Williams,Aaron,Williams,190.0,74.0,7.0,DB,Moreno Valley,#c9001f,#000000,2023
5091846,Middle Tennessee,Aaron Wood,Aaron,Wood,271.0,77.0,54.0,OL,Gadsden,#006db6,#ffffff,2023
5160579,Wagner,Abdoul Idriss,Abdoul,Idriss,230.0,75.0,23.0,LB,Brooklyn,#00483A,#ffffff,2023
4941019,SMU,Abdul Muhammad,Abdul,Muhammad,180.0,68.0,27.0,S,Dallas,#354ca1,#cc0035,2023
5122404,Pittsburgh,Abe Ibrahim,Abe,Ibrahim,225.0,73.0,52.0,LB,Bridgeville,#003263,#231f20,2023
5125787,Wyoming,Abraham Bangoura,Abraham,Bangoura,295.0,77.0,69.0,OL,Laramie,#492f24,#ffc425,2023
5157267,Coastal Carolina,Abraham Temoney III,Abraham,Temoney III,200.0,76.0,5.0,S,Sumter,#007073,#876447,2023
5076084,Rutgers,Abram Wright,Abram,Wright,221.0,73.0,6.0,LB,Jacksonville,#d21034,#ffffff,2023
5155029,Yale,Abu Kamara,Abu,Kamara,208.0,73.0,4.0,DB,Prospect Park,#004a81,#286dc0,2023
5078005,Iowa State,Abu Sama III,Abu,Sama III,210.0,71.0,24.0,RB,Des Moines,#822433,#fdca2f,2023
5112370,Virginia,Addie Burrow,Addie,Burrow,198.0,73.0,30.0,S,Spotsylvania,#232d4b,#f84c1e,2023
4899363,Oklahoma,Adepoju Adebawore,Adepoju,Adebawore,261.0,76.0,34.0,DL,Kansas City,#a32036,#ffffff,2023
5151515,Northern Illinois,Ahahvea Robinson,Ajahvea,Robinson,265.0,74.0,55.0,DT,Chicago,#F1122C,#cc0000,2023
4870620,Stanford,Ahmari Borden,Ahmari,Borden,185.0,75.0,43.0,WR,Bainbridge,#8c1515,#ffffff,2023
5160219,LSU,Aidan Corbello,Aidan,Corbello,195.0,69.0,36.0,PK,New Orleans,#461d7c,#fdd023,2023
5078010,Hawai'i,Aiden Mccomber,Aiden,McComber,255.0,72.0,44.0,DL,Las Vegas,#003420,#ffffff,2023
5078461,Colorado State,Aitor Urionabarrenechea,Aitor,Urionabarrenechea,320.0,77.0,79.0,OL,Lancaster,#1e4d2b,#c8c372,2023
5160214,Sam Houston,Ajani Batts,Ajani,Batts,300.0,74.0,59.0,DL,Houston,#fe5000,#000000,2023
5151192,UTEP,AJ Barton,Andre,Barton,282.0,77.0,77.0,OL,Garland,#ff8200,#041e42,2023
5150430,Ole Miss,AJ Brown,AJ,Brown Sr.,200.0,73.0,16.0,DB,Cordele,#13294b,#c8102e,2023
4917981,Vanderbilt,AJ Newberry,AJ,Newberry,197.0,73.0,23.0,RB,Grand Prairie,#866d4b,#000000,2023
4880225,West Virginia,Ak'Bar Shabazz II,Deuce,Shabazz II,186.0,71.0,29.0,DB,Marietta,#002855,#eaaa00,2023
5151061,Kansas,Akili Hubbard,Akili,Hubbard,205.0,74.0,17.0,S,Bellflower,#0051ba,#e8000d,2023
5152356,Davidson,Alani Ajigbotosho,Alani,Ajigbotosho,190.0,76.0,81.0,WR,East Brunswick,#null,#e51837,2023
5153245,Eastern Kentucky,Albert Nunes,Albert,Nunes,207.0,73.0,0.0,S,Fort Myers,#660819,#f0f0f0,2023
5095822,North Carolina Central,Albert Redd,Albert,Redd,230.0,74.0,44.0,LB,Kernersville,#880023,#c2c3c0,2023
5103573,San José State,Alexander Cobbs,Alexander,Cobbs,235.0,75.0,41.0,LB,Long Beach,#005893,#fdba31,2023
4870594,Penn State,Alex Birchmeier,Alex,Birchmeier,313.0,77.0,63.0,OL,Ashburn,#041E42,#FFFFFF,2023
5150613,BYU,Ace Kaufusi,Ace,Kaufusi,237.0,76.0,18.0,LB,Kahuku,#003da5,#ffffff,2023
5160076,East Carolina,Adam Cole,Adam,Cole,181.0,72.0,37.0,DB,Asheboro,#4b1869,#f0907b,2023
5160946,Bowling Green,Adam Garloch,Adam,Garloch,290.0,75.0,78.0,G,Salem,#2b1000,#492000,2023
5160102,North Texas,Adam Jacklin,Adam,Jacklin,195.0,71.0,29.0,P,Melbourne,#00853E,#000000,2023
5167201,Post University,Aden Caine,Aden,Caine,202.0,73.0,97.0,P,Newcastle,#null,#null,2023
5104819,Indiana,Aden Cannon,Aden,Cannon,268.0,78.0,58.0,DL,Carmel,#990000,#edebeb,2023
5151894,Florida,Aham Covington,Ahman,Covington,191.0,71.0,31.0,DB,Starke,#0021a5,#fa4616,2023
5150367,Army,Aidan Casuccio,Aidan,Casuccio,229.0,75.0,81.0,TE,Rumson,#ce9c00,#231f20,2023
5075805,Oregon State,Aidan Chiles,Aidan,Chiles,225.0,75.0,2.0,QB,Downey,#231f20,#d73f09,2023
5150264,Arkansas,Aidan McCowan,Aidan,McCowan,165.0,70.0,39.0,DB,Frisco,#a41f35,#ffffff,2023
5150654,Iowa,Aidan McDermott,Aidan,McDermott,192.0,73.0,26.0,WR,Cedar Rapids,#000000,#FFCD00,2023
5160060,Central Michigan,Aiden DeCorte,Aiden,DeCorte,300.0,72.0,52.0,OL,Jackson,#6a0032,#ffc82e,2023
5159882,Georgia Tech,A.J. Cheeks,A.J.,Cheeks,180.0,70.0,38.0,DB,Lawrenceville,#003057,#b3a369,2023
5155981,Norfolk State,AJ Richardson,AJ,Richardson,245.0,73.0,41.0,LB,Kings Mountain,#0c8968,#fdb813,2023
5157430,Bryant,Aldrich Doe,Aldrich,Doe,196.0,75.0,7.0,WR,Mays Landing,#null,#9f8343,2023
5172403,Marshall,Alec Clark,Alec,Clark,184.0,73.0,38.0,P,Swan View,#00ae42,#be854c,2023
5081874,Iowa State,Alec Cook,Alec,Cook,240.0,75.0,45.0,LB,Omaha,#822433,#fdca2f,2023
5150714,Ohio State,Alec DelSignore,Alec,DelSignore,225.0,73.0,50.0,LB,Youngstown,#ce1141,#505056,2023
5150668,Maryland,Alec Hughes,Alec,Hughes,195.0,74.0,7.0,WR,Round Hill,#D5002B,#ffcd00,2023
4872725,Georgia State,Alec Johnson,Alec,Johnson,285.0,73.0,70.0,OL,Blythewood,#1e539a,#ebebeb,2023
5169831,Delaware State,Alexander Cossignani,Alexander,Cossignani,285.0,76.0,95.0,DL,Lund,#FF3630,#009cdd,2023
5152503,Northern Arizona,Adam Damante,Adam,Damante,195.0,74.0,14.0,QB,Gilbert,#003976,#1b3069,2023
4870747,Colorado,Adam Hopkins,Adam,Hopkins IV,180.0,72.0,14.0,WR,Thomasville,#CFB87C,#000000,2023
5154308,Pittsburgh,Adam Howanitz,Adam,Howanitz,235.0,76.0,44.0,TE,Archbald,#003263,#231f20,2023
5166308,Montana State,Adam Jones,Adam,Jones,200.0,73.0,23.0,RB,Missoula,#00205c,#bc955c,2023
5160131,SMU,Adam Moore,Adam,Moore,255.0,74.0,5.0,TE,Miami,#354ca1,#cc0035,2023
5121636,New Mexico State,Adam Parks,Adam,Parks,245.0,76.0,84.0,TE,Kansas City,#891216,#000000,2023
5156060,Stanford,Adam Rourke,Adam,Rourke,195.0,72.0,46.0,DB,Dallas,#8c1515,#ffffff,2023
4907672,Michigan,Adam Samaha,Adam,Samaha,195.0,71.0,19.0,PK,Ypsilanti,#00274c,#ffcb05,2023
4696013,Washington,Adam Saul,Adam,Saul,192.0,78.0,43.0,P,Gurnee,#33006f,#e8d3a2,2023
5161959,North Alabama,Adam Watford,Adam,Watford,190.0,71.0,35.0,P,Dothan,#null,#null,2023
5152347,Davidson,Adam Zouagui,Adam,Zouagui,188.0,71.0,42.0,PK,Reston,#null,#e51837,2023
5122546,Purdue,Addai Lewellen,Addai,Lewellen,180.0,68.0,28.0,RB,Royal Center,#000000,#ceb888,2023
5159123,Louisiana Tech,Adem Madise,Adem,Madise,188.0,74.0,85.0,WR,Dallas,#002d65,#d3313a,2023
5077898,West Virginia,Aden Tagaloa-Nelson,Aden,Tagaloa-Nelson,202.0,73.0,17.0,DB,Lexington,#002855,#eaaa00,2023
4899477,Louisville,Adonijah Green,AJ,Green,250.0,78.0,17.0,DL,Ellenwood,#c9001f,#000000,2023
4880937,Notre Dame,Adon Shuler,Adon,Shuler,207.0,72.0,8.0,S,Irvington,#0c2340,#c99700,2023
4870731,South Alabama,Adrian Griffin,Adrian,Griffin,290.0,76.0,56.0,OL,Pleasant Grove,#00205B,#BF0D3E,2023
5150927,Jacksonville State,Aghogho Eyafe,Aghogho,Eyafe,175.0,71.0,87.0,WR,Andover,#b50500,#b5b7ba,2023
4870718,Marshall,Ahmere Foster,Ahmere,Foster,180.0,70.0,41.0,S,Miami,#00ae42,#be854c,2023
5092214,Stanford,Aidan Flintoft,Aidan,Flintoft,210.0,74.0,37.0,P,Pacific Palisades,#8c1515,#ffffff,2023
5160084,East Carolina,Ajani Farmer,Ajani,Farmer,252.0,75.0,57.0,DL,Greenville,#4b1869,#f0907b,2023
5084298,UCLA,A.J. Fuimaono,A.J.,Fuimaono,311.0,76.0,55.0,DL,Las Vegas,#2774ae,#f2a900,2023
4870781,Clemson,A.J. Hoffler,A.J.,Hoffler,255.0,76.0,88.0,DL,Atlanta,#f56600,#522d80,2023
4917983,Arkansas,Alex Sanford,Alex,Sanford Jr.,232.0,73.0,10.0,LB,Oxford,#a41f35,#ffffff,2023
5158749,Idaho State,Alfred Jordan Jr.,Alfred,Jordan Jr.,169.0,70.0,23.0,WR,St. Louis,#ef8c00,#e9a126,2023
4870711,Indiana,Amare Ferrell,Amare,Ferrell,200.0,74.0,1.0,DB,Lake City,#990000,#edebeb,2023
5150547,Arizona,Ammon Kaufusi,Ammon,Kaufusi,234.0,77.0,47.0,DL,Salt Lake City,#0c234b,#ab0520,2023
5151787,Nevada,Andoni Fesenmaier,Andoni,Fesenmaier,273.0,75.0,57.0,DL,Elko,#002d62,#ffffff,2023
5152328,Davidson,Andrew Frazier,Andrew,Frazier,195.0,72.0,8.0,QB,New Bern,#null,#e51837,2023
5154849,Houston Christian,Andrew Huff,Andrew,Huff,236.0,74.0,14.0,DE,Stafford,#00539c,#null,2023
4694387,Cornell,Anthony Chideme-Alfaro,Anthony,Chideme-Alfaro,206.0,74.0,24.0,CB,Plumas Lake,#d60027,#101010,2023
5081163,Missouri,Anthony Favrow,Anthony,Favrow,206.0,68.0,31.0,RB,San Clemente,#f1b82d,#000000,2023
5087735,Stony Brook,Anthony Ferrelli,Anthony,Ferrelli,225.0,72.0,42.0,LB,Carlsbad,#990000,#null,2023
5160640,Boston College,Anthony Ferrucci,Anthony,Ferrucci,193.0,67.0,33.0,RB,Fishers,#8c2232,#dbcca6,2023
4891689,Alabama A&M,Anthony Fielding,Anthony,Fielding,175.0,70.0,21.0,CB,Apopka,#790000,#ffffff,2023
4573998,Bryant,Anthony Frederick,Anthony,Frederick,180.0,71.0,19.0,WR,Hollywood,#null,#9f8343,2023
5081907,Kansas State,Anthony Frias II,Anthony,Frias II,225.0,70.0,22.0,RB,Turlock,#3c0969,#e2e3e4,2023
4697134,New Mexico State,Anthony LaFrance,Anthony,LaFrance,300.0,77.0,65.0,OL,Chino,#891216,#000000,2023
5078812,East Carolina,Antonio Ferguson,Antonio,Ferguson,230.0,75.0,85.0,TE,Apopka,#4b1869,#f0907b,2023
4685601,Baylor,Armani Winfield,Armani,Winfield,205.0,74.0,1.0,WR,Lewisville,#154734,#ffb81c,2023
5085259,Jacksonville State,Ashton Frye,Ashton,Frye,195.0,77.0,15.0,QB,Springville,#b50500,#b5b7ba,2023
4921298,Georgia Tech,Ashton Heflin,Ashton,Heflin,223.0,73.0,19.0,LB,Newnan,#003057,#b3a369,2023
5151400,Colorado State,Ashton Wolff,Ashton,Wolff,205.0,74.0,95.0,PK,Marysville,#1e4d2b,#c8c372,2023
5153058,Washington State,Aslan Fraser,Aslan,Fraser,196.0,71.0,37.0,DB,Tacoma,#981e32,#ffffff,2023
4702571,Missouri,Austin Firestone,Austin,Firestone,258.0,77.0,98.0,DL,Niceville,#f1b82d,#000000,2023
5158413,Florida International,Austin Fitts,Austin,Fitts,210.0,77.0,84.0,TE,Lakeland,#001538,#c5960c,2023
5157293,Oregon State,Austin Ratliff,Austin,Ratliff,206.0,73.0,29.0,DB,Silverton,#231f20,#d73f09,2023
5081077,Florida State,Ayobami Tifase,Ayo,Tifase,285.0,76.0,50.0,DL,Baltimore,#782f40,#ceb888,2023
5092317,Ohio,Ben Bergfeld,Ben,Bergfeld,225.0,71.0,45.0,LS,null,#295A29,#e4bb85,2023
5121773,Iowa State,Aidan Gilmore,Aidan,Gilmore,310.0,77.0,60.0,OL,Dallas,#822433,#fdca2f,2023
4917943,Northwestern,Aidan Gray,Aidan,Gray,195.0,75.0,9.0,QB,Naperville,#582c83,#ffffff,2023
5152698,Lehigh,Aidan Singleton,Aidan,Singleton,190.0,72.0,5.0,DB,Port Saint Lucie,#6c2b2a,#b69e70,2023
5163591,Tarleton State,A.J. Sargent,AJ,Sargent,280.0,72.0,23.0,DL,Peoria,#null,#null,2023
5156941,Utah State,Alexander McDougall,Alexander,McDougall,225.0,71.0,52.0,LS,Corona,#00263a,#949ca1,2023
5150359,Army,Alex Gray,Alex,Gray,263.0,75.0,66.0,OL,Huntsville,#ce9c00,#231f20,2023
5098133,Old Dominion,Alex Jreige,Alex,Jreige,199.0,69.0,5.0,RB,Vienna,#00507d,#a1d2f1,2023
5076108,SMU,Alex Kilgore,Alexander,Kilgore,230.0,73.0,54.0,LB,Katy,#354ca1,#cc0035,2023
5152504,Northern Arizona,Alex McLaughlin,Alex,McLaughlin,198.0,74.0,12.0,S,Chandler,#003976,#1b3069,2023
4571346,Campbell,Alex Santiago,Alex,Santiago,225.0,72.0,45.0,LB,Raleigh,#null,#null,2023
5160227,South Alabama,Alex Shamburger,Alex,Shamburger,171.0,74.0,33.0,CB,Mobile,#00205B,#BF0D3E,2023
4571372,Boston College,Alex Washington,Alex,Washington,189.0,72.0,,DB,Hoover,#8c2232,#dbcca6,2023
5160453,Tulane,Alex Wigginton,Alex,Wigginton,210.0,74.0,22.0,WR,Coconut Creek,#006547,#468ac9,2023
5160023,Southern Utah,Alyas Vigil,Alyas,Vigil,200.0,74.0,37.0,P,San Pablo,#c72026,#000000,2023
4870757,Massachusetts,Ahmad Haston,Ahmad,Haston,200.0,72.0,5.0,QB,Royal Palm Beach,#971B2F,#B1B3B3,2023
5154420,Jackson State,Ahmad Miller,Ahmad,Miller,207.0,72.0,27.0,RB,Memphis,#123297,#b5b7ba,2023
5124201,Fresno State,Ah'Marion Ashley,Ah'Marion,Ashley,165.0,70.0,16.0,DB,Jacksonville,#db0032,#002e6d,2023
5073962,Iowa,Aidan Hall,Aidan,Hall,200.0,72.0,28.0,LB,Harlan,#000000,#FFCD00,2023
5150480,Texas A&M,Aidan Herrera,Aidan,Herrera,223.0,71.0,46.0,LB,San Antonio,#500000,#ffffff,2023
5078046,Ohio,Aidan Johnson,Aidan,Johnson,304.0,75.0,71.0,OL,Elkridge,#295A29,#e4bb85,2023
4876997,San Diego,Aidan Lehman,Aidan,Lehman,170.0,72.0,26.0,PK,Littleton,#2f99d4,#2f99d4,2023
5122165,Jacksonville State,Aidan Thompson,Aidan,Thompson,240.0,74.0,35.0,LB,Winder,#b50500,#b5b7ba,2023
5105335,Wake Forest,Aiden Hall,Aiden,Hall,231.0,72.0,21.0,LB,Pleasant Grove,#9E7E38,#000000,2023
5088876,Bryant,Aiden Smith,Aiden,Smith,180.0,72.0,80.0,WR,Houston,#null,#9f8343,2023
5161894,Texas State,Aidin Rhodes,Aidin,Rhodes,283.0,75.0,63.0,OL,Sugar Land,#4e1719,#b4975a,2023
5154348,Alabama State,Ajai Harrell,Ajai,Harrell,198.0,72.0,6.0,WR,Daytona Beach,#e9a900,#0a0a0a,2023
5078166,Rutgers,Ajani Sheppard,Ajani,Sheppard,230.0,74.0,13.0,QB,Bronx,#d21034,#ffffff,2023
5157331,Akron,Adrian Norton,Adrian,Norton,190.0,72.0,13.0,WR,Huber Heights,#00285e,#84754e,2023
5027539,Washington State,Adrian Wilson,Adrian,Wilson,210.0,72.0,6.0,S,Dallas,#981e32,#ffffff,2023
4870721,Georgia,A.J. Harris,A.J.,Harris,191.0,73.0,4.0,CB,Phenix City,#ba0c2f,#000000,2023
4921299,Louisiana,AJ Jayroe,AJ,Jayroe,200.0,76.0,11.0,WR,Frisco,#ce181e,#ffffff,2023
5153318,Chattanooga,A.J. Little,A.J.,Little,191.0,71.0,4.0,WR,Macon,#00386b,#dca71d,2023
5150697,Iowa State,AJ Petersen,AJ,Petersen,225.0,73.0,39.0,RB,Long Grove,#822433,#fdca2f,2023
5092320,Oklahoma State,AJ Ridener,AJ,Ridener,320.0,73.0,90.0,NT,Jenks,#FF7300,#000000,2023
5083526,UAlbany,AJ Simon,AJ,Simon,264.0,73.0,96.0,DL,Tobyhanna,#3D2777,#ffffff,2023
5075965,Rice,AJ Stephens,AJ,Stephens,185.0,71.0,25.0,DB,Spring,#d1d5d8,#003d7d,2023
5151531,Troy,AJ Swanson,AJ,Swanson,182.0,70.0,30.0,CB,Pensacola,#AE0210,#88898c,2023
5078052,Maryland,AJ Szymanski,AJ,Szymanski,244.0,78.0,89.0,TE,Timonium,#D5002B,#ffcd00,2023
